onset	duration	stage	RT	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.018094837	2.7	forage	3.201	215.3679862	473.3333333	5	56.09579498	1	n/a	n/a	n/a	n/a
18.51503569	2.7	forage	2.533	-31.78782925	335	5	277.8956541	0	n/a	n/a	n/a	n/a
27.58113304	1.8	engage	3.675	n/a	n/a	n/a	n/a	n/a	0	408.1	270.25	1
41.81545831	2.7	forage	3.437	-71.5219657	271.6666667	40	274.1650822	0	n/a	n/a	n/a	n/a
48.49609728	1.8	engage	4.714	n/a	n/a	n/a	n/a	n/a	0	89.25	169	0
62.16175286	2.7	forage	4.24	-103.1275221	190	5	263.3725668	0	n/a	n/a	n/a	n/a
71.44440289	1.8	engage	1.726	n/a	n/a	n/a	n/a	n/a	0	362.5	168.75	1
82.39351666	2.7	forage	2.599	204.4446356	401.6666667	40	42.53654243	1	n/a	n/a	n/a	n/a
92.25941069	2.7	forage	3.462	-46.89168888	293.3333333	5	269.9036266	0	n/a	n/a	n/a	n/a
99.10892585	1.8	engage	4.755	n/a	n/a	n/a	n/a	n/a	0	189.6	416	0
115.6409671	2.7	forage	5.241	42.19143571	295	5	151.1931492	1	n/a	n/a	n/a	n/a
127.8437912	2.7	forage	2.968	-104.6628339	221.6666667	20	252.7712137	0	n/a	n/a	n/a	n/a
136.3227107	1.8	engage	2.727	n/a	n/a	n/a	n/a	n/a	0	327.5	212.35	1
148.9400026	2.7	forage	3.453	-25.63267609	220	40	185.350083	0	n/a	n/a	n/a	n/a
156.8711479	1.8	engage	2.594	n/a	n/a	n/a	n/a	n/a	0	208.25	142.4	1
168.2245829	2.7	forage	6.684	-51.08816961	195	40	214.0532166	0	n/a	n/a	n/a	n/a
179.9027298	1.8	engage	1.828	n/a	n/a	n/a	n/a	n/a	0	264.45	147.6	1
190.6351609	2.7	forage	7.935	55.99070637	213.3333333	40	99.89550324	0	n/a	n/a	n/a	n/a
204.9674352	1.8	engage	1.112	n/a	n/a	n/a	n/a	n/a	0	128.25	115.6	1
216.1362464	2.7	forage	3.724	131.0351324	323.3333333	40	91.05057593	1	n/a	n/a	n/a	n/a
225.5324899	2.7	forage	2.382	-64.33045957	288.3333333	5	258.5	0	n/a	n/a	n/a	n/a
232.098754	1.8	engage	1.317	n/a	n/a	n/a	n/a	n/a	0	129.25	21	1
240.7146518	2.7	forage	3.695	4.852205623	316.6666667	5	201.9181379	0	n/a	n/a	n/a	n/a
