onset	duration	stage	RT	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.018378586	2.7	forage	4.499	-91.57922807	283.3333333	5	283.1663146	0	n/a	n/a	n/a	n/a
16.11524239	1.8	engage	2.393	n/a	n/a	n/a	n/a	n/a	0	122.55	402.8	0
29.78081414	2.7	forage	4.719	157.9625857	380	20	55	1	n/a	n/a	n/a	n/a
43.64638684	2.7	forage	2.829	0.924901497	278.3333333	40	203.4798048	0	n/a	n/a	n/a	n/a
51.69580127	1.8	engage	2.773	n/a	n/a	n/a	n/a	n/a	0	134.55	68	1
65.57800316	2.7	forage	4.915	-127.6447429	168.3333333	5	251.9653438	0	n/a	n/a	n/a	n/a
75.96065809	1.8	engage	3.772	n/a	n/a	n/a	n/a	n/a	0	305.9	75	1
91.6927532	2.7	forage	4.328	-44.01844307	258.3333333	5	242.4216086	0	n/a	n/a	n/a	n/a
100.2087736	1.8	engage	2.829	n/a	n/a	n/a	n/a	n/a	0	138.6	98.4	1
110.6746161	2.7	forage	3.363	-27.5098486	200	20	182.0054323	0	n/a	n/a	n/a	n/a
117.490763	1.8	engage	1.866	n/a	n/a	n/a	n/a	n/a	0	86.4	246.5	0
128.5232797	2.7	forage	3.851	241.7041916	458.3333333	5	20.56254716	1	n/a	n/a	n/a	n/a
139.6223935	2.7	forage	2.421	-43.75326861	301.6666667	5	275.3339118	0	n/a	n/a	n/a	n/a
146.5052524	1.8	engage	2.403	n/a	n/a	n/a	n/a	n/a	0	183.6	156.8	1
158.2542592	2.7	forage	4.384	11.38249082	328.3333333	40	198	1	n/a	n/a	n/a	n/a
171.2699823	2.7	forage	2.552	-99.87877538	238.3333333	5	261.339495	0	n/a	n/a	n/a	n/a
176.9028959	1.8	engage	2.702	n/a	n/a	n/a	n/a	n/a	0	403.2	401.85	1
189.5852004	2.7	forage	3.749	248.4215817	470	20	15.14858408	1	n/a	n/a	n/a	n/a
201.2342716	2.7	forage	3.396	-51.26920678	306.6666667	20	283.9774408	0	n/a	n/a	n/a	n/a
208.9504959	1.8	engage	4.488	n/a	n/a	n/a	n/a	n/a	0	207.5	288.85	0
223.349278	2.7	forage	3.423	-94.92778868	196.6666667	40	255.1586691	0	n/a	n/a	n/a	n/a
229.9487972	1.8	engage	3.704	n/a	n/a	n/a	n/a	n/a	0	72.6	196	0
245.5642742	2.7	forage	4.627	89.41244404	328.3333333	5	130.7824808	1	n/a	n/a	n/a	n/a
258.429977	2.7	forage	2.59	76.82058582	321.6666667	20	141.6762487	0	n/a	n/a	n/a	n/a
266.4293246	1.8	engage	3.159	n/a	n/a	n/a	n/a	n/a	0	96	202.5	0
276.5118294	2.7	forage	3.686	159.4803766	323.3333333	5	65.85061114	1	n/a	n/a	n/a	n/a
287.5610478	2.7	forage	3.147	0.770496119	273.3333333	20	209	0	n/a	n/a	n/a	n/a
297.1437227	1.8	engage	3.038	n/a	n/a	n/a	n/a	n/a	0	20.65	267.9	0
310.2931658	2.7	forage	3.689	227.2021662	475	5	36.65089784	1	n/a	n/a	n/a	n/a
322.6583264	2.7	forage	2.579	-17.87766041	333.3333333	40	265.3428399	0	n/a	n/a	n/a	n/a
330.6911362	1.8	engage	2.715	n/a	n/a	n/a	n/a	n/a	0	371.8	124.95	1
342.5401527	2.7	forage	4.275	237.5051104	458.3333333	20	20.58799859	1	n/a	n/a	n/a	n/a
356.7224386	2.7	forage	3.62	-26.01430009	310	20	262.0355364	0	n/a	n/a	n/a	n/a
364.8551413	1.8	engage	1.646	n/a	n/a	n/a	n/a	n/a	0	354.2	102.9	1
373.7377098	2.7	forage	3.381	-31.33376088	260	20	213.5629998	0	n/a	n/a	n/a	n/a
380.5873309	1.8	engage	2.378	n/a	n/a	n/a	n/a	n/a	0	257.6	321.3	0
393.6529252	2.7	forage	4.583	217.4336838	403.3333333	5	25.59501534	1	n/a	n/a	n/a	n/a
404.6187797	2.7	forage	2.476	-61.79654779	261.6666667	20	263.8348423	0	n/a	n/a	n/a	n/a
413.3347357	1.8	engage	3.542	n/a	n/a	n/a	n/a	n/a	0	443.7	240.8	1
426.6345399	2.7	forage	3.227	183.6046124	356.6666667	40	38.15142598	1	n/a	n/a	n/a	n/a
438.1327928	2.7	forage	2.346	-81.42840233	236.6666667	40	264.652608	0	n/a	n/a	n/a	n/a
444.7990081	1.8	engage	2.623	n/a	n/a	n/a	n/a	n/a	0	377	160.95	1
458.2812339	2.7	forage	2.397	-58.46146907	248.3333333	40	233.8500075	0	n/a	n/a	n/a	n/a
465.7807562	1.8	engage	3.616	n/a	n/a	n/a	n/a	n/a	0	298.85	281.4	1
479.3296369	2.7	forage	2.22	-64.20032527	320	5	277.9006338	0	n/a	n/a	n/a	n/a
487.0957762	1.8	engage	3.614	n/a	n/a	n/a	n/a	n/a	0	357.2	341.85	0
499.878049	2.7	forage	2.64	196.8233506	363.3333333	5	25.60110155	1	n/a	n/a	n/a	n/a
508.6773685	2.7	forage	4.192	45.95205137	288.3333333	5	172.3753835	1	n/a	n/a	n/a	n/a
522.1596561	2.7	forage	6.556	-13.14516875	301.6666667	40	225.5	1	n/a	n/a	n/a	n/a
536.8919183	2.7	forage	4.249	-48.1964254	295	40	253	0	n/a	n/a	n/a	n/a
544.624728	1.8	engage	2.939	n/a	n/a	n/a	n/a	n/a	0	12.4	144.9	0
555.6405158	2.7	forage	3.558	164.2954563	336.6666667	20	58.14020925	1	n/a	n/a	n/a	n/a
