onset	duration	stage	RT	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.018708957	2.7	forage	6.282	109.7363194	276.6666667	5	70.79648911	1	n/a	n/a	n/a	n/a
18.63098267	2.7	forage	6.612	-32.97724125	238.3333333	5	195.2197073	1	n/a	n/a	n/a	n/a
32.91315985	2.7	forage	5.011	23.70450849	253.3333333	40	149.6627433	0	n/a	n/a	n/a	n/a
41.46264715	1.8	engage	3.342	n/a	n/a	n/a	n/a	n/a	0	68	135.8	1
55.14479359	2.7	forage	5.633	143.0029324	303.3333333	20	57.20348574	1	n/a	n/a	n/a	n/a
69.22706913	2.7	forage	3.841	-106.6123401	195	5	252.77647	0	n/a	n/a	n/a	n/a
76.22655488	1.8	engage	3.841	n/a	n/a	n/a	n/a	n/a	0	173.6	140	1
90.10969478	2.7	forage	4.309	-128.5299365	205	20	289.0085257	0	n/a	n/a	n/a	n/a
98.62490012	1.8	engage	4.377	n/a	n/a	n/a	n/a	n/a	0	233.2	83.25	1
113.7570101	2.7	forage	3.359	-120.7589306	173.3333333	20	253.3654494	0	n/a	n/a	n/a	n/a
121.2564857	1.8	engage	2.146	n/a	n/a	n/a	n/a	n/a	0	285.75	373.65	0
131.1723648	2.7	forage	3.576	136.8193401	308.3333333	20	88.03983703	1	n/a	n/a	n/a	n/a
141.8714921	2.7	forage	6.763	-15.28251765	278.3333333	40	220	1	n/a	n/a	n/a	n/a
154.9871958	2.7	forage	3.314	-97.0457539	235	40	280.3647201	0	n/a	n/a	n/a	n/a
162.8200091	1.8	engage	8.872	n/a	n/a	n/a	n/a	n/a	0	197.6	112.2	0
183.4016319	2.7	forage	2.779	-89.69762923	188.3333333	20	248.0687843	0	n/a	n/a	n/a	n/a
191.4344562	1.8	engage	2.689	n/a	n/a	n/a	n/a	n/a	0	52.5	156.4	0
205.1333616	2.7	forage	3.822	230.9297872	416.6666667	20	15.14858408	1	n/a	n/a	n/a	n/a
218.4156856	2.7	forage	3.86	-12.90754825	283.3333333	40	236.1270811	0	n/a	n/a	n/a	n/a
225.5151709	1.8	engage	4.88	n/a	n/a	n/a	n/a	n/a	0	132	96.75	1
240.4139807	2.7	forage	5.926	80.9465218	311.6666667	20	143	1	n/a	n/a	n/a	n/a
