onset	duration	stage	RT	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.018440779	2.7	forage	3.646	232.9149992	455	40	20.56254716	1	n/a	n/a	n/a	n/a
21.41709903	2.7	forage	2.679	6.150634609	321.6666667	20	236.8914542	0	n/a	n/a	n/a	n/a
28.58104299	1.8	engage	1.951	n/a	n/a	n/a	n/a	n/a	0	170.1	356.4	0
37.53031773	2.7	forage	3.971	7.896805996	231.6666667	20	171.6475278	0	n/a	n/a	n/a	n/a
45.72971074	1.8	engage	2.301	n/a	n/a	n/a	n/a	n/a	0	100.05	299.2	0
58.94537153	2.7	forage	7.933	-113.5598997	161.6666667	40	244.937981	0	n/a	n/a	n/a	n/a
73.24433534	1.8	engage	1.091	n/a	n/a	n/a	n/a	n/a	0	92.3	321.6	0
85.15999481	2.7	forage	5.366	30.72764784	251.6666667	40	145.4339319	1	n/a	n/a	n/a	n/a
96.87576117	2.7	forage	4.587	-122.2361836	235	5	268.185378	0	n/a	n/a	n/a	n/a
106.5417003	1.8	engage	2.101	n/a	n/a	n/a	n/a	n/a	0	33.15	279.3	0
117.4408686	2.7	forage	1.901	-61.33447513	226.6666667	40	218.162517	0	n/a	n/a	n/a	n/a
122.5738628	1.8	engage	2.194	n/a	n/a	n/a	n/a	n/a	0	86.4	186.9	0
136.5894148	2.7	forage	3.051	18.78201633	306.6666667	20	188.9016649	0	n/a	n/a	n/a	n/a
142.9556214	1.8	engage	2.305	n/a	n/a	n/a	n/a	n/a	0	76.8	244.8	0
155.3379173	2.7	forage	3.74	226.0912664	476.6666667	20	38.15142598	1	n/a	n/a	n/a	n/a
166.2204292	2.7	forage	3.642	7.074853713	341.6666667	20	247.8737488	0	n/a	n/a	n/a	n/a
175.1365325	1.8	engage	1.767	n/a	n/a	n/a	n/a	n/a	0	237.6	349.6	0
185.1856604	2.7	forage	3.708	-6.858498063	295	40	238.4154972	0	n/a	n/a	n/a	n/a
194.1684327	1.8	engage	2.574	n/a	n/a	n/a	n/a	n/a	0	110.45	239.75	0
204.2683647	2.7	forage	5.922	29.26383985	203.3333333	40	131.4721593	0	n/a	n/a	n/a	n/a
214.6334789	1.8	engage	1.907	n/a	n/a	n/a	n/a	n/a	0	98.8	75.2	1
223.399434	2.7	forage	3.851	-109.5034388	145	20	233.8500075	0	n/a	n/a	n/a	n/a
235.2986045	1.8	engage	2.229	n/a	n/a	n/a	n/a	n/a	0	361.2	243.6	1
244.4311268	2.7	forage	8.887	-0.519006422	325	5	230.674111	0	n/a	n/a	n/a	n/a
257.7302065	1.8	engage	4.653	n/a	n/a	n/a	n/a	n/a	0	267.15	160.6	1
271.0124011	2.7	forage	4.185	32.67433228	303.3333333	5	167.8879081	0	n/a	n/a	n/a	n/a
281.3949955	1.8	engage	2.572	n/a	n/a	n/a	n/a	n/a	0	268.15	270	0
293.9440527	2.7	forage	3.767	-60.15035629	245	20	252.4693929	0	n/a	n/a	n/a	n/a
303.7932886	1.8	engage	3.628	n/a	n/a	n/a	n/a	n/a	0	122.4	337.55	0
315.3423832	2.7	forage	2.201	-97.97058163	185	40	245.2624868	0	n/a	n/a	n/a	n/a
320.4753833	1.8	engage	1.251	n/a	n/a	n/a	n/a	n/a	0	104.55	324.3	0
329.3245785	2.7	forage	5.193	64.76942307	276.6666667	5	140.4133595	1	n/a	n/a	n/a	n/a
341.1737778	2.7	forage	4.12	26.08820147	305	20	176	0	n/a	n/a	n/a	n/a
348.7231967	1.8	engage	1.331	n/a	n/a	n/a	n/a	n/a	0	147.2	12.9	1
361.3888394	2.7	forage	7.721	-9.22706772	205	5	154	1	n/a	n/a	n/a	n/a
376.9543567	2.7	forage	6.773	-7.299287427	178.3333333	40	146.6063578	1	n/a	n/a	n/a	n/a
389.8033342	2.7	forage	2.675	81.05092802	228.3333333	5	77	1	n/a	n/a	n/a	n/a
398.0527134	2.7	forage	4.306	-107.1010261	140	5	207.2612796	0	n/a	n/a	n/a	n/a
406.602067	1.8	engage	0.951	n/a	n/a	n/a	n/a	n/a	0	346.45	73.95	1
415.2847209	2.7	forage	3.301	-58.30686082	178.3333333	40	187.4899401	0	n/a	n/a	n/a	n/a
422.8342145	1.8	engage	1.949	n/a	n/a	n/a	n/a	n/a	0	79.2	308	0
431.5335477	2.7	forage	4.321	137.8233623	408.3333333	20	99	0	n/a	n/a	n/a	n/a
441.1826801	1.8	engage	3.608	n/a	n/a	n/a	n/a	n/a	0	140.4	7.4	1
455.5983267	2.7	forage	3.104	93.39072481	285	20	115.3893416	1	n/a	n/a	n/a	n/a
465.8808787	2.7	forage	1.801	-74.9329192	238.3333333	20	253	0	n/a	n/a	n/a	n/a
