onset	duration	stage	RT	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.018382853	2.7	forage	4.463	-54.04442768	260	5	231.6207937	0	n/a	n/a	n/a	n/a
14.76527488	1.8	engage	1.451	n/a	n/a	n/a	n/a	n/a	0	156.2	56.7	1
23.98112114	2.7	forage	3.347	186.8285348	323.3333333	40	25.32334893	1	n/a	n/a	n/a	n/a
34.61423245	2.7	forage	2.267	-45.52710461	206.6666667	5	214.9268648	0	n/a	n/a	n/a	n/a
42.16307981	1.8	engage	3.688	n/a	n/a	n/a	n/a	n/a	0	220	176.7	1
53.8955022	2.7	forage	6.257	55.88257465	266.6666667	5	149.4079523	0	n/a	n/a	n/a	n/a
65.9780193	1.8	engage	1.383	n/a	n/a	n/a	n/a	n/a	0	58.8	216.05	0
76.16048431	2.7	forage	4.449	146.5044599	313.3333333	5	82.5	1	n/a	n/a	n/a	n/a
88.05961594	2.7	forage	2.661	-127.2422413	181.6666667	20	273.2397012	0	n/a	n/a	n/a	n/a
96.1089696	1.8	engage	2.765	n/a	n/a	n/a	n/a	n/a	0	124.55	266.2	0
107.3747548	2.7	forage	3.345	-10.23667824	243.3333333	5	181.8563201	0	n/a	n/a	n/a	n/a
114.1075927	1.8	engage	3.541	n/a	n/a	n/a	n/a	n/a	0	203.75	108	1
128.5231787	2.7	forage	4.598	-19.20788525	306.6666667	5	225.7523012	0	n/a	n/a	n/a	n/a
136.3059216	1.8	engage	2.303	n/a	n/a	n/a	n/a	n/a	0	193.5	74.7	1
147.1085968	2.7	forage	3.647	79.7348859	326.6666667	5	132	1	n/a	n/a	n/a	n/a
162.5879084	2.7	forage	4.591	58.19832336	293.3333333	5	152.4881294	0	n/a	n/a	n/a	n/a
174.7029382	1.8	engage	3.411	n/a	n/a	n/a	n/a	n/a	0	151.5	72.25	1
188.22287	2.7	forage	4.437	191.0866154	291.6666667	20	20.56254716	1	n/a	n/a	n/a	n/a
198.3010971	2.7	forage	2.452	-125.5905907	151.6666667	40	255.9501534	0	n/a	n/a	n/a	n/a
206.0505589	1.8	engage	3.456	n/a	n/a	n/a	n/a	n/a	0	270	132	1
219.3994668	2.7	forage	2.322	-125.4273695	193.3333333	20	254.5229365	0	n/a	n/a	n/a	n/a
226.2156566	1.8	engage	4.249	n/a	n/a	n/a	n/a	n/a	0	331.8	308.7	1
238.6015602	2.7	forage	4.498	241.5189125	476.6666667	5	25.60110155	1	n/a	n/a	n/a	n/a
250.6167576	2.7	forage	2.498	-16.75243029	331.6666667	5	265.363865	0	n/a	n/a	n/a	n/a
257.3466581	1.8	engage	2.383	n/a	n/a	n/a	n/a	n/a	0	170	202.4	0
268.7123943	2.7	forage	4.177	211.7441259	408.3333333	20	48.43269956	1	n/a	n/a	n/a	n/a
279.3452967	2.7	forage	4.248	-26.65119461	328.3333333	40	269.4789749	0	n/a	n/a	n/a	n/a
287.8442634	1.8	engage	2.484	n/a	n/a	n/a	n/a	n/a	0	58.85	120.05	1
300.05999	2.7	forage	3.374	-69.18391932	236.6666667	20	262.0330466	0	n/a	n/a	n/a	n/a
308.6426439	1.8	engage	1.67	n/a	n/a	n/a	n/a	n/a	0	115.15	409.4	0
320.1417833	2.7	forage	2.699	-102.5115789	208.3333333	20	274.3047885	0	n/a	n/a	n/a	n/a
327.1246407	1.8	engage	3.302	n/a	n/a	n/a	n/a	n/a	0	180.95	140.4	1
338.4571473	2.7	forage	2.425	-112.399886	185	20	231.5364167	0	n/a	n/a	n/a	n/a
