onset	duration	stage	RT	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.018689454	2.7	forage	4.56	140.7702513	291.6666667	5	51.40636789	1	n/a	n/a	n/a	n/a
19.98232961	2.7	forage	5.436	-46.20003689	196.6666667	40	198.4622755	0	n/a	n/a	n/a	n/a
31.89733763	1.8	engage	2.992	n/a	n/a	n/a	n/a	n/a	0	275.65	176.75	1
45.94970346	2.7	forage	9.341	77.25735459	438.3333333	20	189.8724159	1	n/a	n/a	n/a	n/a
62.24500246	2.7	forage	4.812	0.923684255	441.6666667	40	253.666717	0	n/a	n/a	n/a	n/a
70.4943906	1.8	engage	3.963	n/a	n/a	n/a	n/a	n/a	0	235.2	127.3	1
81.61015211	2.7	forage	5.223	10.06548966	278.3333333	20	161.5513304	0	n/a	n/a	n/a	n/a
91.3927521	1.8	engage	3.36	n/a	n/a	n/a	n/a	n/a	0	186.9	118.4	1
101.9252048	2.7	forage	7.245	-12.20543903	301.6666667	20	231	0	n/a	n/a	n/a	n/a
115.4075303	1.8	engage	2.465	n/a	n/a	n/a	n/a	n/a	0	18.8	304.5	0
126.0899701	2.7	forage	3.904	-152.1388914	140	5	247.0191892	0	n/a	n/a	n/a	n/a
134.4227244	1.8	engage	3.866	n/a	n/a	n/a	n/a	n/a	0	98.7	126	1
145.9218239	2.7	forage	4.176	154.1788978	453.3333333	40	99	1	n/a	n/a	n/a	n/a
158.5375663	2.7	forage	3.815	-27.24367822	330	40	261.5732609	0	n/a	n/a	n/a	n/a
169.5534093	1.8	engage	5.792	n/a	n/a	n/a	n/a	n/a	0	250.8	237.5	0
183.2189971	2.7	forage	5.39	32.67433228	303.3333333	5	167.8879081	0	n/a	n/a	n/a	n/a
194.9847939	1.8	engage	2.296	n/a	n/a	n/a	n/a	n/a	0	117.8	238.5	0
209.2503368	2.7	forage	5.824	-37.82673574	168.3333333	20	181.7166139	0	n/a	n/a	n/a	n/a
220.3828927	1.8	engage	2.147	n/a	n/a	n/a	n/a	n/a	0	273.6	62.4	1
231.2152673	2.7	forage	2.907	-141.6629512	168.3333333	40	255.8408782	0	n/a	n/a	n/a	n/a
240.2980143	1.8	engage	4.911	n/a	n/a	n/a	n/a	n/a	0	157.45	287.5	0
254.7801283	2.7	forage	3.052	-101.4675905	223.3333333	20	270.8417333	0	n/a	n/a	n/a	n/a
263.2462028	1.8	engage	3.25	n/a	n/a	n/a	n/a	n/a	0	188	392.7	0
279.7282443	2.7	forage	2.841	-119.9440236	205	5	269.8427644	0	n/a	n/a	n/a	n/a
289.0442113	1.8	engage	3.3	n/a	n/a	n/a	n/a	n/a	0	430	144	1
301.1942703	2.7	forage	4.737	101.0162148	341.6666667	40	126.5	0	n/a	n/a	n/a	n/a
310.2093333	1.8	engage	4.335	n/a	n/a	n/a	n/a	n/a	0	69	30	0
