onset	duration	stage	RT	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.018545451	2.7	forage	6.208	67.38365441	353.3333333	40	166.999321	0	n/a	n/a	n/a	n/a
17.79842919	1.8	engage	2.571	n/a	n/a	n/a	n/a	n/a	0	67.65	133	0
29.23080472	2.7	forage	3.994	-66.47566521	173.3333333	40	208.2110055	0	n/a	n/a	n/a	n/a
39.96334912	1.8	engage	2.479	n/a	n/a	n/a	n/a	n/a	0	172	36	1
54.77890576	2.7	forage	8.527	-3.400496286	290	5	223.0076958	0	n/a	n/a	n/a	n/a
66.94463717	1.8	engage	5.185	n/a	n/a	n/a	n/a	n/a	0	206.7	358.6	0
81.42678774	2.7	forage	6.671	40.55236323	253.3333333	20	142.9452241	1	n/a	n/a	n/a	n/a
94.19252297	2.7	forage	6	-121.6765471	210	20	262.9064182	0	n/a	n/a	n/a	n/a
104.4584657	1.8	engage	2.152	n/a	n/a	n/a	n/a	n/a	0	172.5	400.35	0
115.7075259	2.7	forage	7.798	23.04120349	380	5	209	1	n/a	n/a	n/a	n/a
129.7731231	2.7	forage	5.924	-33.46338212	308.3333333	5	248.2740556	0	n/a	n/a	n/a	n/a
139.2723975	1.8	engage	2.754	n/a	n/a	n/a	n/a	n/a	0	365.05	225	1
150.7881324	2.7	forage	4.693	-23.06517948	300	40	241.2248378	0	n/a	n/a	n/a	n/a
160.05415	1.8	engage	2.637	n/a	n/a	n/a	n/a	n/a	0	190.8	218.55	1
174.1530904	2.7	forage	3.642	185.6695354	413.3333333	40	56.53953523	0	n/a	n/a	n/a	n/a
182.185815	1.8	engage	3.674	n/a	n/a	n/a	n/a	n/a	0	34.1	19.8	1
196.7846579	2.7	forage	7.617	178.1275003	331.6666667	20	51.40636789	1	n/a	n/a	n/a	n/a
210.300283	2.7	forage	6.221	133.9348809	315	5	95.32088426	1	n/a	n/a	n/a	n/a
225.3182889	2.7	forage	2.952	19.89632815	280	40	196.5254766	0	n/a	n/a	n/a	n/a
231.7653176	1.8	engage	1.501	n/a	n/a	n/a	n/a	n/a	0	234	83	0
241.2645507	2.7	forage	6.571	180.765265	356.6666667	5	38.15142598	1	n/a	n/a	n/a	n/a
259.4673635	2.7	forage	4.92	34.50713076	271.6666667	20	177.0244203	1	n/a	n/a	n/a	n/a
271.0122782	2.7	forage	2.445	-39.55702765	256.6666667	40	236.7619838	0	n/a	n/a	n/a	n/a
278.2117824	1.8	engage	5.478	n/a	n/a	n/a	n/a	n/a	0	110.4	133.4	0
294.2271813	2.7	forage	6.897	95.83885787	386.6666667	5	153.651426	1	n/a	n/a	n/a	n/a
307.7928451	2.7	forage	5.539	-1.990800262	308.3333333	40	228.9782707	0	n/a	n/a	n/a	n/a
318.8919683	1.8	engage	2.79	n/a	n/a	n/a	n/a	n/a	0	363	180.5	1
332.6742025	2.7	forage	5.064	-113.9174555	131.6666667	40	230.674111	0	n/a	n/a	n/a	n/a
342.1569121	1.8	engage	4.188	n/a	n/a	n/a	n/a	n/a	0	111.15	110	0
354.2398785	2.7	forage	3.284	-44.4875241	336.6666667	40	280.5	0	n/a	n/a	n/a	n/a
363.1386187	1.8	engage	4.183	n/a	n/a	n/a	n/a	n/a	0	30.6	285.6	0
374.6377064	2.7	forage	7.486	208.1699328	316.6666667	5	20.58799859	1	n/a	n/a	n/a	n/a
389.6365677	2.7	forage	9.782	-28.45162551	243.3333333	5	231	0	n/a	n/a	n/a	n/a
403.6854641	1.8	engage	2.627	n/a	n/a	n/a	n/a	n/a	0	153.3	48.4	0
416.8511567	2.7	forage	4.406	201.9038261	401.6666667	20	42.53654243	1	n/a	n/a	n/a	n/a
428.2001866	2.7	forage	5.017	-61.37315024	268.3333333	5	268.0998944	0	n/a	n/a	n/a	n/a
439.5494578	1.8	engage	2.964	n/a	n/a	n/a	n/a	n/a	0	182.4	278.25	0
453.2150301	2.7	forage	8.877	27.22707946	351.6666667	5	194.4296062	0	n/a	n/a	n/a	n/a
465.7140861	1.8	engage	3.258	n/a	n/a	n/a	n/a	n/a	0	95	138.7	1
479.3463051	2.7	forage	3.554	89.57374713	238.3333333	40	91.09207283	0	n/a	n/a	n/a	n/a
489.2789581	1.8	engage	3.051	n/a	n/a	n/a	n/a	n/a	0	87.3	34.45	1
502.6445304	2.7	forage	5.774	-32.41753098	246.6666667	5	219.7847694	0	n/a	n/a	n/a	n/a
512.9271396	1.8	engage	2.019	n/a	n/a	n/a	n/a	n/a	0	212.1	203.5	1
525.2761358	2.7	forage	4.398	-120.664705	213.3333333	40	267.5205976	0	n/a	n/a	n/a	n/a
535.2420346	1.8	engage	3.201	n/a	n/a	n/a	n/a	n/a	0	272.6	297.5	0
