onset	duration	stage	RT	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.018738542	2.7	forage	4.275	-110.2790805	220	5	280.5	1	n/a	n/a	n/a	n/a
19.4800217	2.7	forage	3.258	187.085207	300	20	25.60110155	1	n/a	n/a	n/a	n/a
29.07928725	2.7	forage	4.227	-107.9991114	196.6666667	20	269.7971179	0	n/a	n/a	n/a	n/a
37.56202754	1.8	engage	1.833	n/a	n/a	n/a	n/a	n/a	0	252.45	151	0
48.37781096	2.7	forage	4.009	242.7923512	473.3333333	5	25.59501534	1	n/a	n/a	n/a	n/a
60.43102986	2.7	forage	2.527	45.37087336	358.3333333	5	220.8108496	0	n/a	n/a	n/a	n/a
67.02642585	1.8	engage	2.399	n/a	n/a	n/a	n/a	n/a	0	255.85	71.75	1
76.5422622	2.7	forage	2.525	227.0892946	341.6666667	20	15.14305115	1	n/a	n/a	n/a	n/a
86.69294925	2.7	forage	2.631	-40.53058196	253.3333333	20	251.9653438	0	n/a	n/a	n/a	n/a
92.54110392	1.8	engage	3.559	n/a	n/a	n/a	n/a	n/a	0	370.3	101.4	1
104.3568188	2.7	forage	5.07	113.1673021	361.6666667	20	116.1938283	1	n/a	n/a	n/a	n/a
117.4087685	2.7	forage	2.62	-69.48260483	306.6666667	40	268.2916101	0	n/a	n/a	n/a	n/a
124.3387232	1.8	engage	3.007	n/a	n/a	n/a	n/a	n/a	0	145.95	229.5	0
135.2211086	2.7	forage	4.694	0.459250876	300	5	209	1	n/a	n/a	n/a	n/a
148.7368124	2.7	forage	2.291	-107.3795165	221.6666667	20	268.579322	0	n/a	n/a	n/a	n/a
154.1530328	1.8	engage	3.562	n/a	n/a	n/a	n/a	n/a	0	151.05	128.7	1
167.5353022	2.7	forage	2.501	26.76692487	343.3333333	5	218.5805291	0	n/a	n/a	n/a	n/a
174.3848752	1.8	engage	2.107	n/a	n/a	n/a	n/a	n/a	0	248.05	120.75	1
186.5518036	2.7	forage	4.622	36.36137854	240	20	137.5	1	n/a	n/a	n/a	n/a
198.0330022	2.7	forage	2.49	-69.03794242	191.6666667	5	217.0138826	0	n/a	n/a	n/a	n/a
206.715757	1.8	engage	4.176	n/a	n/a	n/a	n/a	n/a	0	143.5	56	1
218.5313809	2.7	forage	4.406	200.5509532	280	5	15.14305115	1	n/a	n/a	n/a	n/a
229.1985334	2.7	forage	4.518	-102.1015157	190	20	269.5	0	n/a	n/a	n/a	n/a
240.263138	1.8	engage	1.572	n/a	n/a	n/a	n/a	n/a	0	46.5	237.65	0
249.0124286	2.7	forage	4.456	95.13034891	305	40	104.5	1	n/a	n/a	n/a	n/a
262.382568	2.7	forage	2.575	-5.231579565	233.3333333	40	182.0054323	0	n/a	n/a	n/a	n/a
273.4942843	1.8	engage	1.869	n/a	n/a	n/a	n/a	n/a	0	136	239.7	0
287.4094754	2.7	forage	3.544	-42.42147612	226.6666667	40	228.4144661	0	n/a	n/a	n/a	n/a
299.2086101	1.8	engage	4.506	n/a	n/a	n/a	n/a	n/a	0	154.7	234	0
312.7408742	2.7	forage	4.198	127.7877873	316.6666667	40	96.43078819	1	n/a	n/a	n/a	n/a
325.2095353	2.7	forage	4.362	13.06855624	255	5	185.350083	0	n/a	n/a	n/a	n/a
