onset	duration	stage	RT	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.018273168	2.7	forage	6.176	78.09904096	305	5	131.9311151	1	n/a	n/a	n/a	n/a
20.10294688	2.7	forage	7.516	-88.2629244	246.6666667	5	263.8622303	0	n/a	n/a	n/a	n/a
32.91407028	1.8	engage	2.302	n/a	n/a	n/a	n/a	n/a	0	340	78	1
42.36331409	2.7	forage	7.328	-58.79123116	266.6666667	5	247.5	0	n/a	n/a	n/a	n/a
58.01213271	1.8	engage	1.252	n/a	n/a	n/a	n/a	n/a	0	240.75	17.4	1
67.26132255	2.7	forage	6.493	-36.14932012	221.6666667	40	202.1364116	0	n/a	n/a	n/a	n/a
78.27727967	1.8	engage	3.997	n/a	n/a	n/a	n/a	n/a	0	232.4	254	0
91.55947303	2.7	forage	10.546	51.33855272	171.6666667	20	71.96891504	0	n/a	n/a	n/a	n/a
107.6416301	1.8	engage	2.252	n/a	n/a	n/a	n/a	n/a	0	56.7	59.15	0
119.2073455	2.7	forage	4.628	-104.3101839	170	40	240.1002716	0	n/a	n/a	n/a	n/a
128.9900676	1.8	engage	3.045	n/a	n/a	n/a	n/a	n/a	0	272.25	90.3	1
143.0722104	2.7	forage	3.729	246.9882786	463.3333333	5	15.14305115	1	n/a	n/a	n/a	n/a
155.6379478	2.7	forage	10.628	3.591197626	331.6666667	40	247.7877119	0	n/a	n/a	n/a	n/a
172.4700098	1.8	engage	4.605	n/a	n/a	n/a	n/a	n/a	0	247.45	315	1
186.1522555	2.7	forage	5.025	-63.06426907	283.3333333	20	267.8641919	0	n/a	n/a	n/a	n/a
194.2850251	1.8	engage	1.83	n/a	n/a	n/a	n/a	n/a	0	143	101.05	1
206.117386	2.7	forage	12.494	-87.48634207	285	40	286.2514713	0	n/a	n/a	n/a	n/a
223.0161498	1.8	engage	2.945	n/a	n/a	n/a	n/a	n/a	0	105.4	384.25	0
236.081793	2.7	forage	15.657	13.1107171	238.3333333	40	174.5619939	0	n/a	n/a	n/a	n/a
257.8634877	1.8	engage	2.242	n/a	n/a	n/a	n/a	n/a	0	24.75	188.8	0
270.412449	2.7	forage	5.005	112.462242	343.3333333	5	110	1	n/a	n/a	n/a	n/a
285.411274	2.7	forage	4.462	-59.32619084	288.3333333	20	258.5	0	n/a	n/a	n/a	n/a
295.0439308	1.8	engage	2.83	n/a	n/a	n/a	n/a	n/a	0	78.3	366.6	0
304.7264455	2.7	forage	13.883	-91.3299331	220	40	253	0	n/a	n/a	n/a	n/a
321.8252652	1.8	engage	3.53	n/a	n/a	n/a	n/a	n/a	0	124.2	14.8	1
