onset	duration	stage	RT	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.018828799	2.7	forage	4.376	-123.7283571	218.3333333	40	283.9774408	0	n/a	n/a	n/a	n/a
13.93217946	1.8	engage	5.085	n/a	n/a	n/a	n/a	n/a	0	272.5	214.65	1
25.71454817	2.7	forage	6.997	6.634304109	195	20	148.5	0	n/a	n/a	n/a	n/a
36.84704972	1.8	engage	4.666	n/a	n/a	n/a	n/a	n/a	0	126.9	17.8	0
50.71260459	2.7	forage	5.296	-69.83401908	303.3333333	20	284.3915799	0	n/a	n/a	n/a	n/a
60.37862904	1.8	engage	9.511	n/a	n/a	n/a	n/a	n/a	0	101.5	275.6	1
77.16057276	2.7	forage	4.735	-23.2437084	233.3333333	5	196.5227101	0	n/a	n/a	n/a	n/a
86.35991029	1.8	engage	3.112	n/a	n/a	n/a	n/a	n/a	0	264.1	259.2	0
98.29228547	2.7	forage	2.811	-50.97041061	275	40	230.9333283	0	n/a	n/a	n/a	n/a
104.5419108	1.8	engage	6.291	n/a	n/a	n/a	n/a	n/a	0	105.75	59.8	1
120.3618987	2.7	forage	4.985	177.2850024	348.3333333	5	38.15142598	1	n/a	n/a	n/a	n/a
132.023087	2.7	forage	9.359	-54.84754959	263.3333333	40	249.529752	1	n/a	n/a	n/a	n/a
149.8049798	2.7	forage	4.891	-8.448438207	286.6666667	5	214.5	1	n/a	n/a	n/a	n/a
160.9374832	2.7	forage	4.661	-57.88246735	283.3333333	20	253	0	n/a	n/a	n/a	n/a
170.7867709	1.8	engage	2.269	n/a	n/a	n/a	n/a	n/a	0	5.8	110.4	0
184.3690616	2.7	forage	8.28	-27.76694499	240	20	195.5859866	0	n/a	n/a	n/a	n/a
197.7680754	1.8	engage	3.535	n/a	n/a	n/a	n/a	n/a	0	164.35	328.7	0
209.0338102	2.7	forage	3.591	-81.02188019	215	5	246.4169307	0	n/a	n/a	n/a	n/a
215.9333013	1.8	engage	2.057	n/a	n/a	n/a	n/a	n/a	0	294.45	393.6	0
227.949032	2.7	forage	4.051	-99.48757943	191.6666667	20	258.8560435	0	n/a	n/a	n/a	n/a
238.2816056	1.8	engage	2.782	n/a	n/a	n/a	n/a	n/a	0	134.4	147.2	1
249.9639761	2.7	forage	5.074	-93.04748084	196.6666667	40	254.4203008	0	n/a	n/a	n/a	n/a
259.4466397	1.8	engage	2.297	n/a	n/a	n/a	n/a	n/a	0	352.8	176	1
273.8789073	2.7	forage	7.113	75.79018996	295	5	110.8130627	0	n/a	n/a	n/a	n/a
289.2611	1.8	engage	1.625	n/a	n/a	n/a	n/a	n/a	0	132.3	48.45	1
298.5435776	2.7	forage	5.392	202.4650856	450	20	54.30478849	1	n/a	n/a	n/a	n/a
312.1592453	2.7	forage	6.816	-18.79370924	320	40	257.1281123	0	n/a	n/a	n/a	n/a
325.1749205	1.8	engage	4.778	n/a	n/a	n/a	n/a	n/a	0	340.3	400	0
339.5404309	2.7	forage	4.643	-130.4088426	188.3333333	20	272.8189226	0	n/a	n/a	n/a	n/a
352.5895475	1.8	engage	1.539	n/a	n/a	n/a	n/a	n/a	0	305	110.6	0
365.0885558	2.7	forage	5.6	-109.399549	228.3333333	40	280.5	0	n/a	n/a	n/a	n/a
375.0711469	1.8	engage	3.4	n/a	n/a	n/a	n/a	n/a	0	17.7	277.95	0
390.4199729	2.7	forage	2.469	-60.21564475	211.6666667	20	223.5596046	0	n/a	n/a	n/a	n/a
398.152729	1.8	engage	2.094	n/a	n/a	n/a	n/a	n/a	0	152.65	149.85	0
409.0852004	2.7	forage	6.53	-53.87371863	200	40	223.3640159	0	n/a	n/a	n/a	n/a
421.9009089	1.8	engage	2.572	n/a	n/a	n/a	n/a	n/a	0	89.1	204.6	0
433.7499849	2.7	forage	5.322	-85.73474842	281.6666667	5	280.3647201	0	n/a	n/a	n/a	n/a
446.3323238	1.8	engage	2.189	n/a	n/a	n/a	n/a	n/a	0	283.4	125.8	1
456.464844	2.7	forage	7.334	42.19143571	295	20	151.1931492	1	n/a	n/a	n/a	n/a
470.5138356	2.7	forage	3.637	36.06603122	285	20	156.8685428	1	n/a	n/a	n/a	n/a
483.2794312	2.7	forage	3.575	21.69063595	290	5	168.7593431	1	n/a	n/a	n/a	n/a
497.4616913	2.7	forage	2.441	14.57847191	268.3333333	20	173.0238419	0	n/a	n/a	n/a	n/a
