onset	duration	stage	RT	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.017686957	2.7	forage	9.462	-6.282465671	310	20	196.5263065	1	n/a	n/a	n/a	n/a
22.62903761	2.7	forage	4.993	-23.84056302	286.6666667	20	207.9202505	0	n/a	n/a	n/a	n/a
35.22812507	1.8	engage	1.416	n/a	n/a	n/a	n/a	n/a	0	128.4	221.4	0
46.56059917	2.7	forage	7.18	29.26383985	203.3333333	40	131.4721593	0	n/a	n/a	n/a	n/a
57.20980546	1.8	engage	3.14	n/a	n/a	n/a	n/a	n/a	0	118.3	88	1
70.09217191	2.7	forage	6.921	116.6613785	283.3333333	20	75.99217846	1	n/a	n/a	n/a	n/a
84.30767806	2.7	forage	9.705	69.85976561	280	40	120.2342438	1	n/a	n/a	n/a	n/a
102.389678	2.7	forage	3.919	-100.0870899	201.6666667	40	244.1138524	0	n/a	n/a	n/a	n/a
111.4556831	1.8	engage	2.467	n/a	n/a	n/a	n/a	n/a	0	156	101.25	1
123.5713303	2.7	forage	5.32	-20.67931023	261.6666667	20	208.914793	0	n/a	n/a	n/a	n/a
132.0374124	1.8	engage	4.528	n/a	n/a	n/a	n/a	n/a	0	215.25	144	1
148.8694597	2.7	forage	2.528	-62.47256007	271.6666667	40	247.6778834	0	n/a	n/a	n/a	n/a
154.6523079	1.8	engage	4.432	n/a	n/a	n/a	n/a	n/a	0	106	223.2	0
168.86793	2.7	forage	3.535	240.8309491	476.6666667	40	25.32334893	1	n/a	n/a	n/a	n/a
181.7668596	2.7	forage	2.614	-20.0392435	328.3333333	5	266.8383884	0	n/a	n/a	n/a	n/a
189.7163311	1.8	engage	2.496	n/a	n/a	n/a	n/a	n/a	0	417.6	271.95	1
203.15155	2.7	forage	4.445	156.78376	405	20	82.5	1	n/a	n/a	n/a	n/a
214.2977424	2.7	forage	3.226	-40.72320138	301.6666667	40	259.922514	0	n/a	n/a	n/a	n/a
221.7138985	1.8	engage	1.636	n/a	n/a	n/a	n/a	n/a	0	156.8	283.05	0
232.1963333	2.7	forage	2.585	-97.97058163	185	40	245.2624868	0	n/a	n/a	n/a	n/a
239.1625342	1.8	engage	1.634	n/a	n/a	n/a	n/a	n/a	0	123	399.5	0
248.595146	2.7	forage	8.945	5.870318394	336.6666667	5	214.5	1	n/a	n/a	n/a	n/a
266.1437264	2.7	forage	2.942	-57.59388864	306.6666667	20	265.681178	0	n/a	n/a	n/a	n/a
273.3268955	1.8	engage	4.367	n/a	n/a	n/a	n/a	n/a	0	357.7	38.25	1
289.6420094	2.7	forage	2.668	-3.515913016	263.3333333	5	192.5893567	0	n/a	n/a	n/a	n/a
295.6748968	1.8	engage	1.746	n/a	n/a	n/a	n/a	n/a	0	304	67.2	1
308.2592472	2.7	forage	2.489	201.668179	446.6666667	20	55.56574116	1	n/a	n/a	n/a	n/a
322.0894729	2.7	forage	3.331	-26.01389434	326.6666667	20	263.3775464	0	n/a	n/a	n/a	n/a
328.8223798	1.8	engage	2.599	n/a	n/a	n/a	n/a	n/a	0	239.2	77.9	1
339.2548694	2.7	forage	2.956	219.988178	423.3333333	40	20.30581963	1	n/a	n/a	n/a	n/a
352.0372209	2.7	forage	11.327	18.97681203	310	40	214.4178361	1	n/a	n/a	n/a	n/a
369.3024837	2.7	forage	4.397	219.9910182	423.3333333	5	20.30581963	1	n/a	n/a	n/a	n/a
