onset	duration	stage	RT	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.018278035	2.7	forage	3.34	-10.68117466	316.6666667	40	221.6579397	1	n/a	n/a	n/a	n/a
18.73387113	2.7	forage	5.625	-72.3572892	308.3333333	40	269.5	0	n/a	n/a	n/a	n/a
32.96380881	1.8	engage	2.866	n/a	n/a	n/a	n/a	n/a	0	262.15	72	1
44.79627345	2.7	forage	4.882	153.9283487	373.3333333	20	57.19684624	1	n/a	n/a	n/a	n/a
58.84514729	2.7	forage	4.551	-8.292594269	275	20	206.3630099	0	n/a	n/a	n/a	n/a
66.74460665	1.8	engage	1.643	n/a	n/a	n/a	n/a	n/a	0	294.5	120.25	1
79.91018644	2.7	forage	3.616	186.3040139	320	5	30.28610231	1	n/a	n/a	n/a	n/a
90.22656229	2.7	forage	4.435	-94.38489848	196.6666667	5	252.4389618	0	n/a	n/a	n/a	n/a
99.92540639	1.8	engage	2.008	n/a	n/a	n/a	n/a	n/a	0	205	202.3	1
111.5744008	2.7	forage	2.629	173.1104321	278.3333333	20	25.59501534	1	n/a	n/a	n/a	n/a
124.0901562	2.7	forage	2.651	-127.3917409	203.3333333	5	280.5	0	n/a	n/a	n/a	n/a
131.1229772	1.8	engage	1.818	n/a	n/a	n/a	n/a	n/a	0	8.7	178.5	0
143.2420582	2.7	forage	2.981	-45.81269554	345	20	275	0	n/a	n/a	n/a	n/a
151.7214096	1.8	engage	4.33	n/a	n/a	n/a	n/a	n/a	0	33.25	190	0
165.1398359	2.7	forage	3.411	-69.18391932	236.6666667	40	262.0330466	0	n/a	n/a	n/a	n/a
172.7198103	1.8	engage	2.662	n/a	n/a	n/a	n/a	n/a	0	269.5	158.7	1
183.3355973	2.7	forage	4.269	-0.391048405	275	40	197.9560133	1	n/a	n/a	n/a	n/a
193.6181521	2.7	forage	4.308	-90.16717134	225	20	248.2812484	0	n/a	n/a	n/a	n/a
202.3175897	1.8	engage	4.608	n/a	n/a	n/a	n/a	n/a	0	97.2	191.1	0
216.6497378	2.7	forage	2.78	-42.42147612	226.6666667	20	228.4144661	0	n/a	n/a	n/a	n/a
223.5158571	1.8	engage	1.872	n/a	n/a	n/a	n/a	n/a	0	169	117	0
234.1317493	2.7	forage	4.256	-110.2790805	220	20	280.5	0	n/a	n/a	n/a	n/a
241.4645365	1.8	engage	1.676	n/a	n/a	n/a	n/a	n/a	0	31.5	303.45	0
250.063838	2.7	forage	2.461	241.7041916	458.3333333	5	20.56254716	1	n/a	n/a	n/a	n/a
261.8629717	2.7	forage	2.381	-44.83777644	301.6666667	5	276.3162819	0	n/a	n/a	n/a	n/a
271.6622885	1.8	engage	4.47	n/a	n/a	n/a	n/a	n/a	0	247.2	153.4	1
284.7778443	2.7	forage	3.1	-44.01844307	258.3333333	5	242.4216086	1	n/a	n/a	n/a	n/a
296.043688	2.7	forage	2.721	-94.22608521	231.6666667	5	267.5205976	0	n/a	n/a	n/a	n/a
302.976474	1.8	engage	1.692	n/a	n/a	n/a	n/a	n/a	0	378.35	230	1
316.092136	2.7	forage	4.562	127.7877873	316.6666667	20	96.43078819	1	n/a	n/a	n/a	n/a
326.6913127	2.7	forage	2.482	-134.1887682	200	5	276.3096424	0	n/a	n/a	n/a	n/a
332.3409543	1.8	engage	2.384	n/a	n/a	n/a	n/a	n/a	0	208	177.6	1
343.4240042	2.7	forage	2.645	-31.33376088	260	5	213.5629998	0	n/a	n/a	n/a	n/a
350.1729278	1.8	engage	1.857	n/a	n/a	n/a	n/a	n/a	0	177.6	203.7	0
360.1720145	2.7	forage	4.05	-77.02996999	276.6666667	20	275	0	n/a	n/a	n/a	n/a
369.4213746	1.8	engage	1.553	n/a	n/a	n/a	n/a	n/a	0	295	36.9	1
378.6706459	2.7	forage	3.431	-120.7589306	173.3333333	5	253.3654494	0	n/a	n/a	n/a	n/a
386.5534035	1.8	engage	1.645	n/a	n/a	n/a	n/a	n/a	0	195.75	373.65	0
396.4026253	2.7	forage	3.827	8.248386231	250	5	167.5454203	1	n/a	n/a	n/a	n/a
408.8517377	2.7	forage	4.424	59.04580085	280	20	126.0819878	1	n/a	n/a	n/a	n/a
419.5008556	2.7	forage	4.288	-54.7419999	255	20	219.9742719	0	n/a	n/a	n/a	n/a
428.0668378	1.8	engage	2.801	n/a	n/a	n/a	n/a	n/a	0	35.1	202	0
439.0327394	2.7	forage	3.357	-160.2026256	156.6666667	40	284.7221719	0	n/a	n/a	n/a	n/a
448.7986617	1.8	engage	1.495	n/a	n/a	n/a	n/a	n/a	0	123.3	265	0
458.0312554	2.7	forage	2.934	153.9909629	321.6666667	20	77.74611438	1	n/a	n/a	n/a	n/a
466.8805205	2.7	forage	2.62	-119.0964355	195	20	269.843871	0	n/a	n/a	n/a	n/a
474.6466112	1.8	engage	1.462	n/a	n/a	n/a	n/a	n/a	0	345.6	207.5	1
483.8792149	2.7	forage	4.237	-43.3255185	278.3333333	5	209.1120416	0	n/a	n/a	n/a	n/a
494.4284982	1.8	engage	1.361	n/a	n/a	n/a	n/a	n/a	0	288	120.95	1
503.7943675	2.7	forage	4.474	-75.97144845	256.6666667	20	262.5038982	0	n/a	n/a	n/a	n/a
512.4770587	1.8	engage	3.697	n/a	n/a	n/a	n/a	n/a	0	327.6	70	1
524.1928317	2.7	forage	4.637	-36.44404037	263.3333333	20	232.560837	0	n/a	n/a	n/a	n/a
533.0755256	1.8	engage	3.787	n/a	n/a	n/a	n/a	n/a	0	234	215.6	0
547.8914578	2.7	forage	2.499	217.4336838	403.3333333	5	25.59501534	1	n/a	n/a	n/a	n/a
558.859696	2.7	forage	4.339	-30.56243482	271.6666667	40	242.3809416	0	n/a	n/a	n/a	n/a
566.4062534	1.8	engage	1.991	n/a	n/a	n/a	n/a	n/a	0	150.5	252	0
579.455246	2.7	forage	4.662	-77.61518703	241.6666667	20	253.8197022	0	n/a	n/a	n/a	n/a
587.2213681	1.8	engage	1.671	n/a	n/a	n/a	n/a	n/a	0	105.35	147.2	1
598.9037667	2.7	forage	2.414	16.85591436	338.3333333	40	212.6827121	1	n/a	n/a	n/a	n/a
610.4695282	2.7	forage	2.792	8.683034053	303.3333333	20	212.7355515	0	n/a	n/a	n/a	n/a
617.6524081	1.8	engage	2.29	n/a	n/a	n/a	n/a	n/a	0	284.95	267.75	1
630.9516614	2.7	forage	2.215	-32.20645004	235	5	221.3727177	1	n/a	n/a	n/a	n/a
640.418	2.7	forage	2.484	-130.7497812	175	20	265.3370303	0	n/a	n/a	n/a	n/a
647.3000767	1.8	engage	1.577	n/a	n/a	n/a	n/a	n/a	0	163.2	246.4	0
660.9490336	2.7	forage	2.415	79.7348859	326.6666667	5	132	1	n/a	n/a	n/a	n/a
670.3982822	2.7	forage	2.966	-13.21040189	255	40	203.0581963	0	n/a	n/a	n/a	n/a
676.4812502	1.8	engage	2.437	n/a	n/a	n/a	n/a	n/a	0	243	154	1
688.3302547	2.7	forage	2.379	-113.0762118	213.3333333	5	270.9133846	0	n/a	n/a	n/a	n/a
693.9964911	1.8	engage	2.816	n/a	n/a	n/a	n/a	n/a	0	461.1	291.9	1
708.596699	2.7	forage	4.563	143.9770954	385	20	88	1	n/a	n/a	n/a	n/a
722.4610444	2.7	forage	2.986	-49.03232064	266.6666667	20	245.5853327	0	n/a	n/a	n/a	n/a
731.7102831	1.8	engage	3.567	n/a	n/a	n/a	n/a	n/a	0	400.2	236.5	1
745.209438	2.7	forage	4.123	-124.8725282	183.3333333	5	270.2004678	0	n/a	n/a	n/a	n/a
753.5919853	1.8	engage	3.927	n/a	n/a	n/a	n/a	n/a	0	234.9	272.95	0
768.641158	2.7	forage	3.309	-59.6096977	306.6666667	40	266.8381118	0	n/a	n/a	n/a	n/a
778.3900726	1.8	engage	1.711	n/a	n/a	n/a	n/a	n/a	0	169.05	98.4	1
789.7572756	2.7	forage	2.659	147.8436112	431.6666667	40	99	1	n/a	n/a	n/a	n/a
798.8217479	2.7	forage	2.686	-35.47976292	311.6666667	40	258.4455007	0	n/a	n/a	n/a	n/a
804.988023	1.8	engage	1.569	n/a	n/a	n/a	n/a	n/a	0	243.6	350	0
816.1704236	2.7	forage	3.186	-132.5277669	176.6666667	40	259.43949	0	n/a	n/a	n/a	n/a
825.7531636	1.8	engage	2.292	n/a	n/a	n/a	n/a	n/a	0	216.45	163.2	1
836.8203709	2.7	forage	2.489	31.25298023	270	40	177.8225441	1	n/a	n/a	n/a	n/a
846.4014948	2.7	forage	4.364	-76.20076958	218.3333333	5	245.3208591	0	n/a	n/a	n/a	n/a
853.8675715	1.8	engage	3.442	n/a	n/a	n/a	n/a	n/a	0	211.2	256.5	1
866.0343851	2.7	forage	3.781	227.2021662	475	5	36.65089784	1	n/a	n/a	n/a	n/a
875.6658886	2.7	forage	3.074	-27.01688379	328.3333333	20	270.8417333	0	n/a	n/a	n/a	n/a
883.0487596	1.8	engage	2.837	n/a	n/a	n/a	n/a	n/a	0	418.3	364.65	1
894.1500295	2.7	forage	4.601	45.63396375	335	40	170.1295709	1	n/a	n/a	n/a	n/a
905.8484145	2.7	forage	4.847	1.894047918	293.3333333	5	202.4869222	0	n/a	n/a	n/a	n/a
917.096184	1.8	engage	1.58	n/a	n/a	n/a	n/a	n/a	0	88.45	236	0
927.6131324	2.7	forage	2.715	157.0893433	268.3333333	20	40.42545647	1	n/a	n/a	n/a	n/a
937.3278449	2.7	forage	2.501	-110.8214912	150	5	231.3986469	0	n/a	n/a	n/a	n/a
945.2106141	1.8	engage	2.052	n/a	n/a	n/a	n/a	n/a	0	331.1	180.4	1
955.1597767	2.7	forage	4.509	49.812942	336.6666667	20	167.8879081	1	n/a	n/a	n/a	n/a
967.213308	2.7	forage	4.362	-5.302474725	330	5	214.0905639	1	n/a	n/a	n/a	n/a
981.1750162	2.7	forage	2.519	-39.85486478	310	20	237.3836075	0	n/a	n/a	n/a	n/a
989.0072773	1.8	engage	1.925	n/a	n/a	n/a	n/a	n/a	0	241.5	343.1	0
998.7064664	2.7	forage	3.737	-17.52495515	301.6666667	20	233.8508375	0	n/a	n/a	n/a	n/a
1007.805757	1.8	engage	3.464	n/a	n/a	n/a	n/a	n/a	0	182.7	253.7	0
1025.207499	2.7	forage	2.417	-60.34576061	295	20	259.8959559	0	n/a	n/a	n/a	n/a
1032.9206	1.8	engage	3.429	n/a	n/a	n/a	n/a	n/a	0	267.75	176.4	1
1045.119543	2.7	forage	3.373	-63.10274131	275	5	240.4341834	0	n/a	n/a	n/a	n/a
