onset	duration	stage	RT	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.017857992	2.7	forage	7.118	36.21010848	343.3333333	20	181.5	1	n/a	n/a	n/a	n/a
21.46472799	2.7	forage	4.255	-36.59746827	301.6666667	20	242.2630904	0	n/a	n/a	n/a	n/a
32.36394075	1.8	engage	5.723	n/a	n/a	n/a	n/a	n/a	0	91.5	189	0
47.34607301	2.7	forage	3.051	238.8109166	463.3333333	5	20.30581963	1	n/a	n/a	n/a	n/a
59.96182838	2.7	forage	2.635	-22.44416445	316.6666667	40	261.3400483	0	n/a	n/a	n/a	n/a
69.27777963	1.8	engage	1.991	n/a	n/a	n/a	n/a	n/a	0	291.4	148.8	1
80.61016564	2.7	forage	3.189	-32.10807471	290	20	242.2819023	0	n/a	n/a	n/a	n/a
87.40972026	1.8	engage	2.34	n/a	n/a	n/a	n/a	n/a	0	209.15	345.15	0
98.92541193	2.7	forage	4.752	-81.02188019	215	5	246.4169307	0	n/a	n/a	n/a	n/a
107.0249085	1.8	engage	2.188	n/a	n/a	n/a	n/a	n/a	0	177.45	259.2	0
116.3741063	2.7	forage	6.457	41.41179183	405	5	197.5518334	1	n/a	n/a	n/a	n/a
130.6730651	2.7	forage	4.342	1.147878209	355	40	232.4103415	0	n/a	n/a	n/a	n/a
138.5557978	1.8	engage	1.971	n/a	n/a	n/a	n/a	n/a	0	356.5	229.1	1
149.7382606	2.7	forage	3.932	10.61758295	315	5	203.9528696	0	n/a	n/a	n/a	n/a
159.0875972	1.8	engage	4.63	n/a	n/a	n/a	n/a	n/a	0	268.2	167.2	1
176.3528877	2.7	forage	3.789	-102.5753919	213.3333333	20	271.9964539	0	n/a	n/a	n/a	n/a
183.7190079	1.8	engage	2.511	n/a	n/a	n/a	n/a	n/a	0	209.35	197.8	1
196.56794	2.7	forage	4.639	-86.40627903	196.6666667	40	245.2624868	0	n/a	n/a	n/a	n/a
208.7504656	1.8	engage	1.983	n/a	n/a	n/a	n/a	n/a	0	86.1	176.25	0
220.0828518	2.7	forage	3.748	-119.0159315	173.3333333	20	237.3116795	0	n/a	n/a	n/a	n/a
229.3988104	1.8	engage	4.431	n/a	n/a	n/a	n/a	n/a	0	177.6	249.1	0
242.281127	2.7	forage	8.46	-15.40879734	293.3333333	40	220	0	n/a	n/a	n/a	n/a
255.0135146	1.8	engage	4.793	n/a	n/a	n/a	n/a	n/a	0	61.6	110	1
270.7956497	2.7	forage	4.186	-25.63267609	220	40	185.350083	0	n/a	n/a	n/a	n/a
280.361609	1.8	engage	1.652	n/a	n/a	n/a	n/a	n/a	0	131.25	184	0
288.8942017	2.7	forage	2.856	-60.21564475	211.6666667	40	223.5596046	0	n/a	n/a	n/a	n/a
297.0936504	1.8	engage	3.649	n/a	n/a	n/a	n/a	n/a	0	191.35	181.3	0
308.8759884	2.7	forage	4.329	-23.2437084	233.3333333	40	196.5227101	0	n/a	n/a	n/a	n/a
316.4254507	1.8	engage	2.804	n/a	n/a	n/a	n/a	n/a	0	315.4	68.8	1
329.042243	2.7	forage	2.791	-33.14007511	283.3333333	20	218.1165937	0	n/a	n/a	n/a	n/a
338.2238341	1.8	engage	4.583	n/a	n/a	n/a	n/a	n/a	0	179.2	174.15	1
353.2069483	2.7	forage	3.017	-41.9906829	241.6666667	40	234.6533877	0	n/a	n/a	n/a	n/a
361.5054695	1.8	engage	13.246	n/a	n/a	n/a	n/a	n/a	0	211.25	188.6	1
382.7036578	2.7	forage	4.718	174.5532334	468.3333333	40	89.42777023	1	n/a	n/a	n/a	n/a
394.0195002	2.7	forage	4.162	-3.737783143	363.3333333	40	257.7970424	0	n/a	n/a	n/a	n/a
404.4020701	1.8	engage	2.395	n/a	n/a	n/a	n/a	n/a	0	271.8	438.6	0
415.7511769	2.7	forage	7.566	-18.93562866	218.3333333	40	181.5	1	n/a	n/a	n/a	n/a
429.433464	2.7	forage	10.157	-40.19015978	211.6666667	40	198	0	n/a	n/a	n/a	n/a
445.0489314	1.8	engage	1.201	n/a	n/a	n/a	n/a	n/a	0	16.95	79.2	0
454.8981857	2.7	forage	3.235	219.5906745	445	5	36.65089784	1	n/a	n/a	n/a	n/a
465.3973926	2.7	forage	2.874	-27.42829335	306.6666667	20	259.9222373	0	n/a	n/a	n/a	n/a
471.8135448	1.8	engage	1.969	n/a	n/a	n/a	n/a	n/a	0	215	265	0
482.1293811	2.7	forage	6.077	204.4446356	401.6666667	40	42.53654243	1	n/a	n/a	n/a	n/a
495.994982	2.7	forage	4.195	-46.87053468	293.3333333	20	269.9036266	0	n/a	n/a	n/a	n/a
505.360963	1.8	engage	3.165	n/a	n/a	n/a	n/a	n/a	0	164.4	455	0
515.6935356	2.7	forage	2.874	-86.21611254	245	40	251.7625622	0	n/a	n/a	n/a	n/a
