onset	duration	stage	RT	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.017935529	2.7	forage	3.346	193.4835873	311.6666667	40	20.58799859	1	n/a	n/a	n/a	n/a
15.91518889	2.7	forage	5.546	29.40491089	226.6666667	5	163.2247623	0	n/a	n/a	n/a	n/a
26.03108438	1.8	engage	2.524	n/a	n/a	n/a	n/a	n/a	0	211.2	157.5	1
36.56361514	2.7	forage	2.026	-51.05213185	326.6666667	5	270.8417333	0	n/a	n/a	n/a	n/a
44.96300692	1.8	engage	2.553	n/a	n/a	n/a	n/a	n/a	0	129.25	196.35	0
57.43210197	2.7	forage	2.885	-63.12572138	225	20	241.892938	0	n/a	n/a	n/a	n/a
64.42822644	1.8	engage	2.719	n/a	n/a	n/a	n/a	n/a	0	108.3	407.1	0
75.31063257	2.7	forage	2.389	-69.83401908	303.3333333	40	284.3915799	0	n/a	n/a	n/a	n/a
81.94352802	1.8	engage	2.428	n/a	n/a	n/a	n/a	n/a	0	112.7	348.4	0
95.32581343	2.7	forage	5.525	148.3626176	351.6666667	40	93.5	1	n/a	n/a	n/a	n/a
107.5082183	2.7	forage	2.271	-75.00350083	231.6666667	40	263.928902	0	n/a	n/a	n/a	n/a
115.9242006	1.8	engage	2.311	n/a	n/a	n/a	n/a	n/a	0	104	349.05	0
127.0899729	2.7	forage	10.148	59.04960012	288.3333333	40	151.1931492	0	n/a	n/a	n/a	n/a
141.388949	1.8	engage	2.08	n/a	n/a	n/a	n/a	n/a	0	70	72	1
151.1881764	2.7	forage	3.88	23.89967305	288.3333333	5	193.5507017	0	n/a	n/a	n/a	n/a
160.5874593	1.8	engage	2.052	n/a	n/a	n/a	n/a	n/a	0	243.2	121.8	1
170.9532982	2.7	forage	3.171	130.707399	460	40	126.5669483	1	n/a	n/a	n/a	n/a
185.0189313	2.7	forage	4.274	-33.3116141	365	5	267.5205976	0	n/a	n/a	n/a	n/a
192.6350095	1.8	engage	3.393	n/a	n/a	n/a	n/a	n/a	0	197.4	262.5	0
206.0006733	2.7	forage	6.835	221.0089835	361.6666667	5	32.28846637	1	n/a	n/a	n/a	n/a
221.6160589	2.7	forage	3.044	-63.86796271	226.6666667	20	258.7309994	0	n/a	n/a	n/a	n/a
228.0323665	1.8	engage	1.716	n/a	n/a	n/a	n/a	n/a	0	294.5	341.7	0
238.7994384	2.7	forage	3.102	-69.18375333	305	5	286	0	n/a	n/a	n/a	n/a
247.4308057	1.8	engage	2.006	n/a	n/a	n/a	n/a	n/a	0	106.6	27.6	1
257.3799928	2.7	forage	3.754	145.3034472	308.3333333	40	55	1	n/a	n/a	n/a	n/a
268.912487	2.7	forage	6.547	12.24398504	246.6666667	40	177.4125547	0	n/a	n/a	n/a	n/a
279.6616645	1.8	engage	6.965	n/a	n/a	n/a	n/a	n/a	0	92.25	127.5	0
297.6968517	2.7	forage	4.693	-86.21611254	245	20	251.7625622	0	n/a	n/a	n/a	n/a
306.8595993	1.8	engage	3.849	n/a	n/a	n/a	n/a	n/a	0	100.45	214	0
321.8952205	2.7	forage	2.663	162.8325151	258.3333333	5	42.53239274	1	n/a	n/a	n/a	n/a
331.8250884	2.7	forage	3.811	127.1038814	245	40	74.83137166	1	n/a	n/a	n/a	n/a
344.1067607	2.7	forage	8.849	-83.57462234	196.6666667	20	247.5	0	n/a	n/a	n/a	n/a
356.3558738	1.8	engage	3.674	n/a	n/a	n/a	n/a	n/a	0	375.75	9.9	1
366.7049807	2.7	forage	4.324	-123.8053938	220	5	277.9006338	0	n/a	n/a	n/a	n/a
374.3877633	1.8	engage	2.272	n/a	n/a	n/a	n/a	n/a	0	390.1	365.7	0
385.0535687	2.7	forage	6.319	-27.76694499	240	5	195.5859866	0	n/a	n/a	n/a	n/a
396.6527356	1.8	engage	2.046	n/a	n/a	n/a	n/a	n/a	0	163.4	292.6	0
405.9519757	2.7	forage	4.162	-60.21564475	211.6666667	20	223.5596046	0	n/a	n/a	n/a	n/a
416.3179701	1.8	engage	2.438	n/a	n/a	n/a	n/a	n/a	0	255.85	207.2	1
428.5710934	2.7	forage	3.099	203.6627416	341.6666667	20	36.65643076	1	n/a	n/a	n/a	n/a
441.7365058	2.7	forage	2.644	-69.28247908	208.3333333	20	247.8715356	0	n/a	n/a	n/a	n/a
449.332109	1.8	engage	1.953	n/a	n/a	n/a	n/a	n/a	0	213.9	103.4	1
459.0812431	2.7	forage	4.425	-32.10807471	290	20	242.2819023	0	n/a	n/a	n/a	n/a
470.6970739	1.8	engage	3.619	n/a	n/a	n/a	n/a	n/a	0	256.15	189.15	1
483.4460911	2.7	forage	2.727	199.5636588	383.3333333	20	52.77244605	1	n/a	n/a	n/a	n/a
494.6001252	2.7	forage	5.661	16.47010378	320	5	224.2633922	0	n/a	n/a	n/a	n/a
505.7110715	1.8	engage	2.715	n/a	n/a	n/a	n/a	n/a	0	114.8	97.9	0
517.5128232	2.7	forage	4.636	-43.36961588	273.3333333	40	257.7970424	0	n/a	n/a	n/a	n/a
526.3261587	1.8	engage	1.684	n/a	n/a	n/a	n/a	n/a	0	120.6	224.4	0
537.0753185	2.7	forage	2.673	-106.768018	176.6666667	20	247.6778834	0	n/a	n/a	n/a	n/a
543.1248266	1.8	engage	2.002	n/a	n/a	n/a	n/a	n/a	0	164	314.4	0
553.6073916	2.7	forage	4.455	10.61758295	315	5	203.9528696	0	n/a	n/a	n/a	n/a
561.2901343	1.8	engage	1.297	n/a	n/a	n/a	n/a	n/a	0	223.2	210.9	0
571.4893224	2.7	forage	2.708	-101.7508392	235	5	269.2241839	0	n/a	n/a	n/a	n/a
579.4887785	1.8	engage	1.796	n/a	n/a	n/a	n/a	n/a	0	171.6	127.6	1
589.5045868	2.7	forage	5.067	93.48148316	355	40	140.4133595	1	n/a	n/a	n/a	n/a
604.3534695	2.7	forage	3.379	85.52543802	378.3333333	40	143.7499874	1	n/a	n/a	n/a	n/a
614.7397261	2.7	forage	4.259	-79.22548832	281.6666667	20	263.3725668	0	n/a	n/a	n/a	n/a
623.2854314	1.8	engage	2.318	n/a	n/a	n/a	n/a	n/a	0	185	180	1
634.7718206	2.7	forage	4.347	159.6324766	291.6666667	40	41.12509431	1	n/a	n/a	n/a	n/a
646.283655	2.7	forage	8.207	96.52774341	250	5	101.9747749	0	n/a	n/a	n/a	n/a
658.7160121	1.8	engage	2.863	n/a	n/a	n/a	n/a	n/a	0	74.1	63	1
672.364911	2.7	forage	3.743	238.2775246	458.3333333	20	20.58799859	1	n/a	n/a	n/a	n/a
682.3141344	2.7	forage	3.907	-47.1353956	301.6666667	20	276.3096424	0	n/a	n/a	n/a	n/a
690.7136283	1.8	engage	2.163	n/a	n/a	n/a	n/a	n/a	0	150.8	331.2	0
700.8293886	2.7	forage	2.472	-34.85137066	360	20	272.9135355	0	n/a	n/a	n/a	n/a
707.5956006	1.8	engage	4.12	n/a	n/a	n/a	n/a	n/a	0	181.05	90	1
723.6943638	2.7	forage	5.557	-49.54206864	211.6666667	40	211.86135	0	n/a	n/a	n/a	n/a
733.560328	1.8	engage	1.93	n/a	n/a	n/a	n/a	n/a	0	311.6	212.55	1
744.3434656	2.7	forage	4.806	233.9474238	421.6666667	5	26.39784216	1	n/a	n/a	n/a	n/a
756.7943878	2.7	forage	3.77	-37.10863639	276.6666667	20	259.8937428	0	n/a	n/a	n/a	n/a
765.0079049	1.8	engage	1.371	n/a	n/a	n/a	n/a	n/a	0	426.3	128.25	1
775.7736588	2.7	forage	3.599	-46.59123284	343.3333333	20	274.5648358	0	n/a	n/a	n/a	n/a
783.6897804	1.8	engage	1.827	n/a	n/a	n/a	n/a	n/a	0	96.9	341.7	0
795.6221613	2.7	forage	8.214	56.65281257	293.3333333	5	136.3272974	0	n/a	n/a	n/a	n/a
809.0545344	1.8	engage	2.407	n/a	n/a	n/a	n/a	n/a	0	172.9	72.05	1
818.5370983	2.7	forage	4.147	-18.93562866	218.3333333	5	181.5	0	n/a	n/a	n/a	n/a
826.8697572	1.8	engage	2.32	n/a	n/a	n/a	n/a	n/a	0	166.65	6.7	1
840.0354782	2.7	forage	5.714	-137.3968295	220	5	286.3217393	0	n/a	n/a	n/a	n/a
851.1180247	1.8	engage	1.551	n/a	n/a	n/a	n/a	n/a	0	323.3	290.7	1
863.5836787	2.7	forage	5.978	-39.18702279	240	5	203.5	0	n/a	n/a	n/a	n/a
873.9495978	1.8	engage	2.552	n/a	n/a	n/a	n/a	n/a	0	15.75	114.7	0
886.6169402	2.7	forage	4.244	127.3871485	368.3333333	40	104.0313616	1	n/a	n/a	n/a	n/a
900.1308572	2.7	forage	4.377	-42.19407307	295	40	252.1252452	0	n/a	n/a	n/a	n/a
907.6136242	1.8	engage	2.152	n/a	n/a	n/a	n/a	n/a	0	100.8	133	0
919.1627013	2.7	forage	4.89	-33.14007511	283.3333333	40	218.1165937	0	n/a	n/a	n/a	n/a
931.5284999	1.8	engage	1.308	n/a	n/a	n/a	n/a	n/a	0	168	202.1	0
942.0277058	2.7	forage	2.463	-80.96022501	191.6666667	20	239.1306272	0	n/a	n/a	n/a	n/a
949.843772	1.8	engage	3.761	n/a	n/a	n/a	n/a	n/a	0	307.8	112.8	1
962.0434751	2.7	forage	2.961	197.69272	408.3333333	20	42.53654243	1	n/a	n/a	n/a	n/a
974.8250989	2.7	forage	4.202	-72.07033348	265	40	270.7595694	0	n/a	n/a	n/a	n/a
983.2744948	1.8	engage	2.665	n/a	n/a	n/a	n/a	n/a	0	291.2	189	1
995.0070416	2.7	forage	3.806	105.8921382	458.3333333	40	154	1	n/a	n/a	n/a	n/a
1005.00619	2.7	forage	4.462	9.449970659	365	5	241.5703687	0	n/a	n/a	n/a	n/a
1013.888851	1.8	engage	3.613	n/a	n/a	n/a	n/a	n/a	0	166.05	328.9	0
1025.821254	2.7	forage	2.999	215.3679862	473.3333333	5	56.09579498	1	n/a	n/a	n/a	n/a
1036.25381	2.7	forage	6.254	-21.77586138	338.3333333	5	270.8417333	0	n/a	n/a	n/a	n/a
1047.286365	1.8	engage	1.823	n/a	n/a	n/a	n/a	n/a	0	277.3	293.25	0
1059.135333	2.7	forage	6.476	72.73789883	280	40	130.6032141	1	n/a	n/a	n/a	n/a
1072.101002	2.7	forage	4.535	-49.01900474	258.3333333	20	231	0	n/a	n/a	n/a	n/a
1080.717138	1.8	engage	2.04	n/a	n/a	n/a	n/a	n/a	0	15.7	327.6	0
1090.882886	2.7	forage	4.786	29.51086632	253.3333333	5	167.3454052	0	n/a	n/a	n/a	n/a
1098.949062	1.8	engage	2.241	n/a	n/a	n/a	n/a	n/a	0	133.3	82.5	1
1110.998087	2.7	forage	2.776	-75.77253995	261.6666667	20	267.313113	0	n/a	n/a	n/a	n/a
1117.880933	1.8	engage	4.152	n/a	n/a	n/a	n/a	n/a	0	335.4	61.1	1
1131.251273	2.7	forage	2.38	-136.1389752	170	5	257.7721443	0	n/a	n/a	n/a	n/a
1140.112559	1.8	engage	2.789	n/a	n/a	n/a	n/a	n/a	0	249.9	293.4	0
1151.928239	2.7	forage	7.387	39.68511477	291.6666667	20	148.5	0	n/a	n/a	n/a	n/a
1163.694069	1.8	engage	4.222	n/a	n/a	n/a	n/a	n/a	0	110.7	15	1
1177.293001	2.7	forage	2.696	97.06144895	288.3333333	20	93.5	1	n/a	n/a	n/a	n/a
1190.392017	2.7	forage	4.491	-7.898945392	238.3333333	20	184.7035612	0	n/a	n/a	n/a	n/a
1199.207984	1.8	engage	2.373	n/a	n/a	n/a	n/a	n/a	0	313.25	113.4	1
1210.757059	2.7	forage	5.782	-53.87371863	200	20	223.3640159	0	n/a	n/a	n/a	n/a
1220.356357	1.8	engage	3.44	n/a	n/a	n/a	n/a	n/a	0	211.2	264	0
1232.688775	2.7	forage	4.34	-86.40627903	196.6666667	40	245.2624868	0	n/a	n/a	n/a	n/a
1241.471532	1.8	engage	2.588	n/a	n/a	n/a	n/a	n/a	0	315.7	176.25	1
1254.78788	2.7	forage	2.57	-73.45721543	311.6666667	20	275.9685378	0	n/a	n/a	n/a	n/a
1260.753223	1.8	engage	3.034	n/a	n/a	n/a	n/a	n/a	0	219.3	124.8	1
1276.889201	2.7	forage	13.118	116.5825713	375	40	121	1	n/a	n/a	n/a	n/a
1298.534323	2.7	forage	3.575	-2.117430377	303.3333333	40	224.3831799	0	n/a	n/a	n/a	n/a
1309.199638	1.8	engage	4.19	n/a	n/a	n/a	n/a	n/a	0	141.6	204.6	0
1323.348537	2.7	forage	7.48	-91.46226213	201.6666667	40	236.5	0	n/a	n/a	n/a	n/a
1335.131006	1.8	engage	3.33	n/a	n/a	n/a	n/a	n/a	0	335.4	14.25	1
1349.663128	2.7	forage	4.062	-94.66246668	276.6666667	20	267.7748353	0	n/a	n/a	n/a	n/a
1357.979233	1.8	engage	2.872	n/a	n/a	n/a	n/a	n/a	0	206.7	246.05	0
1369.828287	2.7	forage	2.945	243.7298493	483.3333333	20	25.31338967	1	n/a	n/a	n/a	n/a
1379.927559	2.7	forage	4.853	-12.51585433	340	40	266.6596751	0	n/a	n/a	n/a	n/a
1390.243424	1.8	engage	2.193	n/a	n/a	n/a	n/a	n/a	0	302.4	319.8	0
1401.642491	2.7	forage	4.673	28.29283068	288.3333333	20	182.0054323	0	n/a	n/a	n/a	n/a
1409.841895	1.8	engage	2.732	n/a	n/a	n/a	n/a	n/a	0	145.6	117.3	1
1421.524325	2.7	forage	4.337	-108.8625052	251.6666667	5	280.0446406	0	n/a	n/a	n/a	n/a
1431.273586	1.8	engage	3.729	n/a	n/a	n/a	n/a	n/a	0	182.85	169.05	0
1442.956031	2.7	forage	5.208	84.61226632	276.6666667	20	114.494115	1	n/a	n/a	n/a	n/a
1454.521817	2.7	forage	3.258	39.3120668	293.3333333	20	154	0	n/a	n/a	n/a	n/a
1463.221162	1.8	engage	2.032	n/a	n/a	n/a	n/a	n/a	0	18.45	151.2	0
1473.620359	2.7	forage	3.952	238.36891	465	5	25.31338967	1	n/a	n/a	n/a	n/a
