onset	duration	stage	RT	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.017932473	2.7	forage	4.759	-63.06426907	283.3333333	20	267.8641919	0	n/a	n/a	n/a	n/a
14.26544683	1.8	engage	1.862	n/a	n/a	n/a	n/a	n/a	0	213.2	169.85	1
26.03109273	2.7	forage	2.823	51.33855272	171.6666667	20	71.96891504	1	n/a	n/a	n/a	n/a
37.1136643	2.7	forage	4.103	58.48039166	171.6666667	20	65.73607967	0	n/a	n/a	n/a	n/a
45.67965961	1.8	engage	4.441	n/a	n/a	n/a	n/a	n/a	0	44.2	69.6	0
56.9621178	2.7	forage	4.676	-78.69329511	245	5	251.9747498	0	n/a	n/a	n/a	n/a
65.0282013	1.8	engage	1.682	n/a	n/a	n/a	n/a	n/a	0	57.6	328.9	0
78.77715809	2.7	forage	4.742	-80.72356354	301.6666667	40	279.7605251	0	n/a	n/a	n/a	n/a
87.89315886	1.8	engage	2.019	n/a	n/a	n/a	n/a	n/a	0	331.25	98.4	1
100.6943967	2.7	forage	3.924	-112.6965428	206.6666667	40	258.7309994	0	n/a	n/a	n/a	n/a
111.0746807	1.8	engage	1.836	n/a	n/a	n/a	n/a	n/a	0	91.2	408	0
123.1737366	2.7	forage	4.53	-79.67673491	273.3333333	20	267.6522811	0	n/a	n/a	n/a	n/a
134.1562249	1.8	engage	2.155	n/a	n/a	n/a	n/a	n/a	0	304.75	260.1	1
144.2220528	2.7	forage	8.675	-113.9174555	131.6666667	40	230.674111	0	n/a	n/a	n/a	n/a
158.4043312	1.8	engage	2.613	n/a	n/a	n/a	n/a	n/a	0	312	380.6	0
171.9866067	2.7	forage	3.476	226.7845414	423.3333333	5	15.14305115	1	n/a	n/a	n/a	n/a
186.1363365	2.7	forage	3.808	1.006253877	300	40	228.6053518	1	n/a	n/a	n/a	n/a
196.2180993	2.7	forage	5.509	-65.55113257	268.3333333	5	269.843871	0	n/a	n/a	n/a	n/a
205.0675012	1.8	engage	4.62	n/a	n/a	n/a	n/a	n/a	0	340.8	432.5	0
216.8331464	2.7	forage	7.326	-54.44215247	296.6666667	20	280.8294854	0	n/a	n/a	n/a	n/a
229.6822826	1.8	engage	1.708	n/a	n/a	n/a	n/a	n/a	0	245	356.2	0
240.6992773	2.7	forage	4.908	-66.47566521	173.3333333	5	208.2110055	0	n/a	n/a	n/a	n/a
250.1973721	1.8	engage	3.673	n/a	n/a	n/a	n/a	n/a	0	224	52.2	1
263.3462493	2.7	forage	5.919	-41.18652818	266.6666667	5	222.2629646	1	n/a	n/a	n/a	n/a
279.1284558	2.7	forage	4.79	16.65892393	291.6666667	5	182.6046477	1	n/a	n/a	n/a	n/a
293.293976	2.7	forage	2.883	-41.18695237	266.6666667	40	222.2629646	0	n/a	n/a	n/a	n/a
300.4434887	1.8	engage	1.883	n/a	n/a	n/a	n/a	n/a	0	177.8	338.8	0
313.5591189	2.7	forage	2.863	197.9470684	401.6666667	20	55.56574116	1	n/a	n/a	n/a	n/a
323.0416766	2.7	forage	4.607	-73.91713026	266.6666667	20	276.1840451	0	n/a	n/a	n/a	n/a
330.9244392	1.8	engage	4.298	n/a	n/a	n/a	n/a	n/a	0	257.05	395.6	0
345.3733498	2.7	forage	4.234	253.3127022	493.3333333	5	20.30581963	1	n/a	n/a	n/a	n/a
356.9724542	2.7	forage	4.9	-23.90610969	338.3333333	40	277.9006338	0	n/a	n/a	n/a	n/a
366.2883911	1.8	engage	4.864	n/a	n/a	n/a	n/a	n/a	0	338.4	331.25	0
381.3878537	2.7	forage	5.556	35.52452425	198.3333333	40	99	0	n/a	n/a	n/a	n/a
390.3865526	1.8	engage	1.765	n/a	n/a	n/a	n/a	n/a	0	126.9	26.8	1
400.0358357	2.7	forage	3.434	72.18263334	290	40	132	1	n/a	n/a	n/a	n/a
411.8515794	2.7	forage	2.635	-83.32339084	200	20	237.8782506	0	n/a	n/a	n/a	n/a
