onset	duration	stage	RT	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.018528835	2.7	forage	8.663	-80.72356354	301.6666667	5	279.7605251	0	n/a	n/a	n/a	n/a
19.1649604	1.8	engage	2.411	n/a	n/a	n/a	n/a	n/a	1	291.5	249.6	1
30.54736725	2.7	forage	3.94	26.39976024	268.3333333	40	176.7458377	0	n/a	n/a	n/a	n/a
38.83007633	1.8	engage	2.898	n/a	n/a	n/a	n/a	n/a	1	147.6	206.5	0
53.43101612	2.7	forage	6.171	-27.36669349	318.3333333	20	236.5	1	n/a	n/a	n/a	n/a
66.82793362	2.7	forage	8.995	30.61938702	295	20	186.8091142	0	n/a	n/a	n/a	n/a
78.94477032	1.8	engage	2.607	n/a	n/a	n/a	n/a	n/a	1	234.95	216	0
92.47600295	2.7	forage	2.316	-120.664705	213.3333333	40	267.5205976	0	n/a	n/a	n/a	n/a
101.0754011	1.8	engage	3.724	n/a	n/a	n/a	n/a	n/a	1	164.5	297.5	0
113.65765	2.7	forage	4.215	-44.4875241	336.6666667	20	280.5	1	n/a	n/a	n/a	n/a
125.1567925	2.7	forage	2.746	-70.47698137	263.3333333	20	276.1898546	0	n/a	n/a	n/a	n/a
134.0894891	1.8	engage	3.094	n/a	n/a	n/a	n/a	n/a	1	133.4	172.25	0
147.6883724	2.7	forage	4.863	25.212045	355	20	198	0	n/a	n/a	n/a	n/a
157.0044494	1.8	engage	1.733	n/a	n/a	n/a	n/a	n/a	1	298.8	36.75	1
168.8368273	2.7	forage	5.565	14.29411666	258.3333333	40	171.8646949	0	n/a	n/a	n/a	n/a
180.8526237	1.8	engage	4.42	n/a	n/a	n/a	n/a	n/a	1	150	76.5	1
192.0516899	2.7	forage	7.917	130.8009054	375	20	107.1300739	1	n/a	n/a	n/a	n/a
207.5504593	2.7	forage	4.713	-99.37623862	253.3333333	40	275.3355717	0	n/a	n/a	n/a	n/a
217.2497663	1.8	engage	3.174	n/a	n/a	n/a	n/a	n/a	1	200.9	326.4	0
230.6321	2.7	forage	4.639	228.8611388	423.3333333	20	26.38622303	1	n/a	n/a	n/a	n/a
247.6307992	2.7	forage	6.715	-48.7335798	280	20	269.1987325	0	n/a	n/a	n/a	n/a
257.6467291	1.8	engage	2.88	n/a	n/a	n/a	n/a	n/a	1	193.45	316	0
272.6955311	2.7	forage	6.744	52.98199621	275	5	131.2555455	0	n/a	n/a	n/a	n/a
284.5613428	1.8	engage	2.016	n/a	n/a	n/a	n/a	n/a	1	183.3	62.05	1
294.4438695	2.7	forage	4.62	-32.41753098	246.6666667	20	219.7847694	0	n/a	n/a	n/a	n/a
304.4764057	1.8	engage	2.45	n/a	n/a	n/a	n/a	n/a	1	298.2	162.8	1
315.558858	2.7	forage	4.441	39.11496571	403.3333333	20	200.8657764	0	n/a	n/a	n/a	n/a
326.0580816	1.8	engage	3.565	n/a	n/a	n/a	n/a	n/a	1	144.3	316.8	0
339.7403995	2.7	forage	4.309	-82.30302802	181.6666667	20	225.1569589	0	n/a	n/a	n/a	n/a
347.5231336	1.8	engage	7.846	n/a	n/a	n/a	n/a	n/a	1	81.5	239.85	0
365.755074	2.7	forage	5.846	128.7665795	375	20	102.7629395	1	n/a	n/a	n/a	n/a
379.870629	2.7	forage	2.497	-50.68411884	291.6666667	20	257.0318394	0	n/a	n/a	n/a	n/a
386.4701534	1.8	engage	4.09	n/a	n/a	n/a	n/a	n/a	1	167.5	141.25	1
399.6024589	2.7	forage	5.278	98.46365709	315	20	115.5	1	n/a	n/a	n/a	n/a
412.2514945	2.7	forage	8.445	68.94165116	270	5	140.0180323	0	n/a	n/a	n/a	n/a
424.9171902	1.8	engage	2.409	n/a	n/a	n/a	n/a	n/a	1	168.75	89.7	1
434.9331019	2.7	forage	2.946	208.3643965	335	20	15.14858408	1	n/a	n/a	n/a	n/a
446.1988495	2.7	forage	4.488	-107.5274483	238.3333333	5	291.5	0	n/a	n/a	n/a	n/a
456.9648013	1.8	engage	7.394	n/a	n/a	n/a	n/a	n/a	1	455.8	41.5	1
476.2632067	2.7	forage	6.513	-104.3101839	170	40	240.1002716	0	n/a	n/a	n/a	n/a
486.2458834	1.8	engage	2.682	n/a	n/a	n/a	n/a	n/a	1	128.25	273	0
497.2116426	2.7	forage	6.876	233.7600976	485	5	35.56450883	1	n/a	n/a	n/a	n/a
514.993644	2.7	forage	8.679	-39.29345774	331.6666667	5	283.9774408	0	n/a	n/a	n/a	n/a
526.8260887	1.8	engage	1.646	n/a	n/a	n/a	n/a	n/a	1	235	357.75	0
535.5087337	2.7	forage	3.709	-67.39722851	238.3333333	20	248.9546049	0	n/a	n/a	n/a	n/a
544.7080599	1.8	engage	1.828	n/a	n/a	n/a	n/a	n/a	1	138.65	88.15	1
557.64173	2.7	forage	3.304	152.2329879	368.3333333	5	87.49788743	1	n/a	n/a	n/a	n/a
566.7729852	2.7	forage	6.035	-3.951261674	330	5	228.8753584	0	n/a	n/a	n/a	n/a
578.0387848	1.8	engage	3.73	n/a	n/a	n/a	n/a	n/a	1	294	104.4	1
