onset	duration	stage	RT	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.017709594	2.7	forage	3.829	226.0912664	476.6666667	20	38.15142598	1	n/a	n/a	n/a	n/a
17.79841612	2.7	forage	2.567	2.698682159	340	40	251.067904	0	n/a	n/a	n/a	n/a
24.714705	1.8	engage	3.372	n/a	n/a	n/a	n/a	n/a	0	204.45	281.6	0
38.21352684	2.7	forage	2.057	240.1669433	470	5	25.32334893	1	n/a	n/a	n/a	n/a
47.84617411	2.7	forage	5.337	8.7540952	343.3333333	40	247.8341884	0	n/a	n/a	n/a	n/a
57.61218862	1.8	engage	4.186	n/a	n/a	n/a	n/a	n/a	0	278.25	237.65	1
72.02764818	2.7	forage	4.386	-75.00431233	283.3333333	20	267.5579448	0	n/a	n/a	n/a	n/a
79.79375322	1.8	engage	2.276	n/a	n/a	n/a	n/a	n/a	0	253.75	241.15	1
93.64267899	2.7	forage	4.089	201.668179	446.6666667	20	55.56574116	1	n/a	n/a	n/a	n/a
107.458289	2.7	forage	2.522	-20.302297	338.3333333	40	263.4065942	0	n/a	n/a	n/a	n/a
114.2078353	1.8	engage	5.175	n/a	n/a	n/a	n/a	n/a	0	238.7	267.8	1
130.173207	2.7	forage	8.262	91.87020438	251.6666667	20	87.49871737	0	n/a	n/a	n/a	n/a
142.6722628	1.8	engage	4.548	n/a	n/a	n/a	n/a	n/a	0	43.4	125.8	0
156.054521	2.7	forage	8.39	26.32635682	238.3333333	5	151.5555556	0	n/a	n/a	n/a	n/a
169.8868645	1.8	engage	1.311	n/a	n/a	n/a	n/a	n/a	0	53.2	204	0
181.43597	2.7	forage	4.016	-60.66633804	231.6666667	40	233.2848197	0	n/a	n/a	n/a	n/a
188.6521253	1.8	engage	2.416	n/a	n/a	n/a	n/a	n/a	0	126	148.5	1
201.0843689	2.7	forage	5.233	108.6302701	318.3333333	40	104.5	1	n/a	n/a	n/a	n/a
213.7167639	2.7	forage	2.919	-96.10233556	235	20	269.7971179	0	n/a	n/a	n/a	n/a
220.9495855	1.8	engage	1.416	n/a	n/a	n/a	n/a	n/a	0	265.2	60	1
231.2487544	2.7	forage	2.892	-51.63271968	291.6666667	40	272.3358986	0	n/a	n/a	n/a	n/a
238.3316348	1.8	engage	2.362	n/a	n/a	n/a	n/a	n/a	0	110	129.85	0
247.5642138	2.7	forage	5.696	30.72764784	251.6666667	20	145.4339319	0	n/a	n/a	n/a	n/a
259.6466047	1.8	engage	2.614	n/a	n/a	n/a	n/a	n/a	0	141.4	136.8	1
271.5623562	2.7	forage	3.532	169.6430981	310	40	46.92580856	1	n/a	n/a	n/a	n/a
287.5444817	2.7	forage	2.355	-83.94818671	190	40	238.2785574	0	n/a	n/a	n/a	n/a
295.2105574	1.8	engage	4.371	n/a	n/a	n/a	n/a	n/a	0	216.2	150.15	1
312.1425215	2.7	forage	4.848	119.9077092	266.6666667	20	65.65944872	1	n/a	n/a	n/a	n/a
324.5416683	2.7	forage	5.305	-6.484491055	208.3333333	40	167.0690358	0	n/a	n/a	n/a	n/a
335.0908157	1.8	engage	2.322	n/a	n/a	n/a	n/a	n/a	0	97.35	109.2	0
346.6232311	2.7	forage	3.461	-109.8759335	178.3333333	5	263.8370555	0	n/a	n/a	n/a	n/a
353.2061008	1.8	engage	2.798	n/a	n/a	n/a	n/a	n/a	0	225.75	135.15	1
368.1049678	2.7	forage	2.611	-85.37501635	258.3333333	20	277.8342387	0	n/a	n/a	n/a	n/a
375.0544682	1.8	engage	2.052	n/a	n/a	n/a	n/a	n/a	0	336.6	122.5	1
385.6203048	2.7	forage	4.319	-108.3323223	216.6666667	40	268.0998944	0	n/a	n/a	n/a	n/a
394.9862739	1.8	engage	1.178	n/a	n/a	n/a	n/a	n/a	0	121.6	140.45	0
408.3685026	2.7	forage	2.278	-63.05523196	238.3333333	40	255.8417082	0	n/a	n/a	n/a	n/a
416.9679071	1.8	engage	4.383	n/a	n/a	n/a	n/a	n/a	0	257.6	314.9	0
431.950028	2.7	forage	5.936	-160.0844424	183.3333333	40	269.5	0	n/a	n/a	n/a	n/a
446.1822941	1.8	engage	7.382	n/a	n/a	n/a	n/a	n/a	0	59.85	240.1	0
462.8142936	2.7	forage	4.052	-58.27849538	285	40	265.4548815	0	n/a	n/a	n/a	n/a
470.4304844	1.8	engage	4.783	n/a	n/a	n/a	n/a	n/a	0	144.4	200	1
487.2291063	2.7	forage	4	134.5167597	245	40	65.74714552	0	n/a	n/a	n/a	n/a
495.6952648	1.8	engage	2.51	n/a	n/a	n/a	n/a	n/a	0	71.6	45.5	1
509.3277397	2.7	forage	4.839	147.8618698	290	20	63.6050752	1	n/a	n/a	n/a	n/a
520.1265678	2.7	forage	4.247	-92.98547524	233.3333333	20	264	0	n/a	n/a	n/a	n/a
528.8426648	1.8	engage	3.852	n/a	n/a	n/a	n/a	n/a	0	69.3	144	1
540.5083563	2.7	forage	4.025	240.8309491	476.6666667	5	25.32334893	1	n/a	n/a	n/a	n/a
550.724233	2.7	forage	2.152	-17.63048639	336.6666667	20	268.579322	0	n/a	n/a	n/a	n/a
557.0237967	1.8	engage	2.372	n/a	n/a	n/a	n/a	n/a	0	143.1	232.05	0
566.4564135	2.7	forage	4.685	-109.7300857	196.6666667	20	250.6493386	0	n/a	n/a	n/a	n/a
576.3390313	1.8	engage	5.516	n/a	n/a	n/a	n/a	n/a	0	298.35	276.85	1
591.2211147	2.7	forage	6.336	27.93265597	243.3333333	40	161.4423319	0	n/a	n/a	n/a	n/a
603.0369352	1.8	engage	4.512	n/a	n/a	n/a	n/a	n/a	0	105	71.5	0
614.5026633	2.7	forage	5.685	93.39072481	285	40	115.3893416	1	n/a	n/a	n/a	n/a
628.6535797	2.7	forage	2.002	-68.72511108	206.6666667	20	233.2364066	0	n/a	n/a	n/a	n/a
635.1678546	1.8	engage	2.252	n/a	n/a	n/a	n/a	n/a	0	121.5	266.8	0
645.2837352	2.7	forage	4.336	186.255066	341.6666667	40	47.22541623	1	n/a	n/a	n/a	n/a
656.4828567	2.7	forage	4.393	-79.90223832	260	20	277.3927116	0	n/a	n/a	n/a	n/a
664.9989105	1.8	engage	1.237	n/a	n/a	n/a	n/a	n/a	0	50.25	438.6	0
675.5979762	2.7	forage	2.741	35.90675687	296.6666667	40	157.9358433	0	n/a	n/a	n/a	n/a
682.66417	1.8	engage	1.653	n/a	n/a	n/a	n/a	n/a	0	208.8	68.2	1
696.1131297	2.7	forage	8.979	113.6731955	290	20	93.5	1	n/a	n/a	n/a	n/a
712.5953443	2.7	forage	5.852	-109.3811981	203.3333333	20	268.2833107	0	n/a	n/a	n/a	n/a
725.6609451	1.8	engage	4.92	n/a	n/a	n/a	n/a	n/a	0	349.35	69.3	1
740.6430092	2.7	forage	4.683	204.432039	366.6666667	20	35.56450883	1	n/a	n/a	n/a	n/a
751.8922318	2.7	forage	3.616	1.372533239	300	40	225.1483829	0	n/a	n/a	n/a	n/a
761.008183	1.8	engage	2.352	n/a	n/a	n/a	n/a	n/a	0	139.4	59.5	0
