onset	duration	stage	RT	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.018700804	2.7	forage	4.426	199.7617927	361.6666667	20	45.87704341	1	n/a	n/a	n/a	n/a
17.49683542	2.7	forage	3.827	-85.31841457	228.3333333	40	271.9964539	0	n/a	n/a	n/a	n/a
27.77939649	1.8	engage	4.137	n/a	n/a	n/a	n/a	n/a	0	368.35	316.05	1
39.07848805	2.7	forage	8.117	-126.0597639	118.3333333	5	213.387053	0	n/a	n/a	n/a	n/a
53.3274844	1.8	engage	2.883	n/a	n/a	n/a	n/a	n/a	0	195.6	298.2	0
65.69313202	2.7	forage	4.71	-112.3968982	231.6666667	5	286.3217393	0	n/a	n/a	n/a	n/a
73.57585533	1.8	engage	5.036	n/a	n/a	n/a	n/a	n/a	0	307.4	349.35	0
88.34142084	2.7	forage	8.773	29.51086632	253.3333333	40	167.3454052	1	n/a	n/a	n/a	n/a
105.4234509	2.7	forage	3.509	66.08351022	270	40	137.3423118	1	n/a	n/a	n/a	n/a
118.3223755	2.7	forage	6.345	-79.06057039	208.3333333	40	244.8768422	0	n/a	n/a	n/a	n/a
131.0381787	1.8	engage	1.813	n/a	n/a	n/a	n/a	n/a	0	109.2	408.9	0
144.9704184	2.7	forage	4.976	-108.8625052	251.6666667	5	280.0446406	0	n/a	n/a	n/a	n/a
154.1030326	1.8	engage	3.652	n/a	n/a	n/a	n/a	n/a	0	219.95	49.35	1
166.668724	2.7	forage	9.871	-116.1771926	151.6666667	5	237.3033801	0	n/a	n/a	n/a	n/a
181.1010349	1.8	engage	6.726	n/a	n/a	n/a	n/a	n/a	0	420.65	174.4	1
197.7496803	2.7	forage	4.342	-130.9930268	200	5	277.8956541	0	n/a	n/a	n/a	n/a
208.4655072	1.8	engage	4.115	n/a	n/a	n/a	n/a	n/a	0	378.95	364.25	1
223.9310301	2.7	forage	5.335	207.5293127	390	5	30.88199789	1	n/a	n/a	n/a	n/a
236.7633248	2.7	forage	15.401	-20.54747917	280	5	238.074116	0	n/a	n/a	n/a	n/a
256.6452635	1.8	engage	8.205	n/a	n/a	n/a	n/a	n/a	0	94	86.8	1
276.2447407	2.7	forage	3.456	238.36891	465	40	25.31338967	1	n/a	n/a	n/a	n/a
286.5928626	2.7	forage	2.683	-52.76877588	306.6666667	20	283.974951	0	n/a	n/a	n/a	n/a
294.6422569	1.8	engage	7.922	n/a	n/a	n/a	n/a	n/a	0	132.5	155	0
311.5409498	2.7	forage	15.327	63.04874	195	40	87.49788743	0	n/a	n/a	n/a	n/a
331.4060896	1.8	engage	4.677	n/a	n/a	n/a	n/a	n/a	0	77.35	100.8	0
347.3548552	2.7	forage	19.881	-43.36961588	273.3333333	5	257.7970424	0	n/a	n/a	n/a	n/a
371.3030692	1.8	engage	2.995	n/a	n/a	n/a	n/a	n/a	0	93.6	140.25	0
382.0688329	2.7	forage	4.806	243.7298493	483.3333333	5	25.31338967	1	n/a	n/a	n/a	n/a
394.5012565	2.7	forage	2.83	3.623952517	345	20	254.5093808	0	n/a	n/a	n/a	n/a
403.9672731	1.8	engage	2.372	n/a	n/a	n/a	n/a	n/a	0	218.05	205.8	1
414.2331032	2.7	forage	11.353	-25.63267609	220	5	185.350083	0	n/a	n/a	n/a	n/a
430.8152494	1.8	engage	3.332	n/a	n/a	n/a	n/a	n/a	0	192.5	211.2	1
447.5972303	2.7	forage	9.311	69.07062354	348.3333333	40	148.5	1	n/a	n/a	n/a	n/a
464.2625467	2.7	forage	11.157	-74.21952283	248.3333333	20	249.0965243	0	n/a	n/a	n/a	n/a
482.8945617	1.8	engage	5.75	n/a	n/a	n/a	n/a	n/a	0	287	208.8	1
498.9647206	2.7	forage	14.199	97.06144895	288.3333333	40	93.5	0	n/a	n/a	n/a	n/a
516.4252929	1.8	engage	9.744	n/a	n/a	n/a	n/a	n/a	0	11.9	59.5	1
537.3070074	2.7	forage	2.904	-101.7508392	235	40	269.2241839	0	n/a	n/a	n/a	n/a
546.4396798	1.8	engage	4.684	n/a	n/a	n/a	n/a	n/a	0	200.2	283.8	0
558.0553462	2.7	forage	3.651	-151.6232232	176.6666667	5	270.922514	0	n/a	n/a	n/a	n/a
566.0214825	1.8	engage	2.294	n/a	n/a	n/a	n/a	n/a	0	117.6	135.15	0
579.1894913	2.7	forage	25.183	-27.76694499	240	5	195.5859866	0	n/a	n/a	n/a	n/a
609.7681693	1.8	engage	1.459	n/a	n/a	n/a	n/a	n/a	0	44.65	250.8	0
620.5006313	2.7	forage	7.983	71.16905756	181.6666667	5	71.11407877	1	n/a	n/a	n/a	n/a
635.5827819	2.7	forage	12.525	7.426249518	148.3333333	5	116.2770987	0	n/a	n/a	n/a	n/a
651.2816016	1.8	engage	1.752	n/a	n/a	n/a	n/a	n/a	0	121	53	1
661.8141544	2.7	forage	14.172	-50.97041061	275	5	230.9333283	0	n/a	n/a	n/a	n/a
682.3793028	1.8	engage	1.687	n/a	n/a	n/a	n/a	n/a	0	342	157.55	1
694.2282593	2.7	forage	6.398	-107.9429338	276.6666667	20	272.3367285	0	n/a	n/a	n/a	n/a
705.1275027	1.8	engage	8.474	n/a	n/a	n/a	n/a	n/a	0	396.9	292.5	1
722.6927553	2.7	forage	3.792	193.4835873	311.6666667	40	20.58799859	1	n/a	n/a	n/a	n/a
733.3086675	2.7	forage	8.206	-111.3686786	181.6666667	40	262.9885821	0	n/a	n/a	n/a	n/a
745.0411278	1.8	engage	5.426	n/a	n/a	n/a	n/a	n/a	0	80	213.2	0
760.6731655	2.7	forage	5.354	163.3841289	415	5	86.61538655	1	n/a	n/a	n/a	n/a
775.1887804	2.7	forage	12.414	-14.25734118	336.6666667	20	252.1639757	0	n/a	n/a	n/a	n/a
792.104143	1.8	engage	3.092	n/a	n/a	n/a	n/a	n/a	0	165	117.6	1
807.2363136	2.7	forage	9.07	204.4446356	401.6666667	40	42.53654243	1	n/a	n/a	n/a	n/a
823.4183386	2.7	forage	14.129	-31.35397448	295	40	257.0318394	1	n/a	n/a	n/a	n/a
846.0332881	2.7	forage	2.803	-36.67769562	270	20	247.8737488	0	n/a	n/a	n/a	n/a
853.1994645	1.8	engage	2.076	n/a	n/a	n/a	n/a	n/a	0	116.6	158.7	0
867.4150407	2.7	forage	3.346	-109.399549	228.3333333	20	280.5	0	n/a	n/a	n/a	n/a
875.1143959	1.8	engage	3.056	n/a	n/a	n/a	n/a	n/a	0	5.1	344.25	0
890.5299186	2.7	forage	10.13	-103.2604966	211.6666667	40	267.0148886	0	n/a	n/a	n/a	n/a
905.312129	1.8	engage	2.763	n/a	n/a	n/a	n/a	n/a	0	255	102.6	1
917.0278534	2.7	forage	11.479	39.68511477	291.6666667	20	148.5	1	n/a	n/a	n/a	n/a
936.894434	2.7	forage	9.695	6.160556981	271.6666667	20	177.5865651	0	n/a	n/a	n/a	n/a
951.8919765	1.8	engage	8.096	n/a	n/a	n/a	n/a	n/a	0	181.5	84.7	1
971.0404398	2.7	forage	7.827	-0.233249501	373.3333333	5	225.5	0	n/a	n/a	n/a	n/a
