onset	duration	stage	RT	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.011892571	2.7	forage	3.255	243.9945258	455	40	15.14305115	1	n/a	n/a	n/a	n/a
18.57753248	2.7	forage	3.648	-29.06874906	308.3333333	20	265.6051003	0	n/a	n/a	n/a	n/a
26.44369857	1.8	engage	4.496	n/a	n/a	n/a	n/a	n/a	0	346.45	143	1
39.85925476	2.7	forage	7.823	6.634304109	195	40	148.5	0	n/a	n/a	n/a	n/a
53.00828963	1.8	engage	3.137	n/a	n/a	n/a	n/a	n/a	0	85.05	21.2	0
66.72875929	2.7	forage	3.587	221.9883104	436.6666667	5	26.39784216	1	n/a	n/a	n/a	n/a
78.85861268	2.7	forage	5.785	-18.54662743	311.6666667	20	252.5070167	0	n/a	n/a	n/a	n/a
87.72236893	1.8	engage	3.583	n/a	n/a	n/a	n/a	n/a	0	407.5	163.2	1
98.99274579	2.7	forage	15.845	56.65087605	238.3333333	20	140.9085559	1	n/a	n/a	n/a	n/a
123.0528986	2.7	forage	3.894	-76.53912613	175	40	227.820507	0	n/a	n/a	n/a	n/a
132.1688973	1.8	engage	4.386	n/a	n/a	n/a	n/a	n/a	0	393.75	168.75	1
147.6176832	2.7	forage	7.217	131.0351324	323.3333333	5	91.05057593	1	n/a	n/a	n/a	n/a
164.4330491	2.7	forage	8.61	70.57022953	321.6666667	5	148.5	0	n/a	n/a	n/a	n/a
177.2654753	1.8	engage	2.561	n/a	n/a	n/a	n/a	n/a	0	203.85	6.6	1
187.4484531	2.7	forage	4.132	116.5825713	375	5	121	1	n/a	n/a	n/a	n/a
197.2472493	2.7	forage	5.348	-48.97975789	276.6666667	5	252.4610935	0	n/a	n/a	n/a	n/a
206.9798184	1.8	engage	5.326	n/a	n/a	n/a	n/a	n/a	0	85	110	0
222.5618903	2.7	forage	4.264	-53.87371863	200	5	223.3640159	0	n/a	n/a	n/a	n/a
232.9444708	1.8	engage	3.642	n/a	n/a	n/a	n/a	n/a	0	297	132	1
246.4267147	2.7	forage	5.663	68.17432725	293.3333333	40	137.4419043	1	n/a	n/a	n/a	n/a
259.9130084	2.7	forage	4.324	22.60825244	305	40	176	0	n/a	n/a	n/a	n/a
269.4084077	1.8	engage	1.722	n/a	n/a	n/a	n/a	n/a	0	180.8	9.45	1
280.0408341	2.7	forage	3.152	175.5216421	338.3333333	40	70.4617474	1	n/a	n/a	n/a	n/a
290.9067436	2.7	forage	3.897	-76.63643177	271.6666667	20	286	0	n/a	n/a	n/a	n/a
298.9061015	1.8	engage	1.969	n/a	n/a	n/a	n/a	n/a	0	377	26	1
307.8887709	2.7	forage	8.41	71.22381503	325	5	154	1	n/a	n/a	n/a	n/a
323.1875846	2.7	forage	17.848	65.55880489	285	40	154.590086	1	n/a	n/a	n/a	n/a
349.5855856	2.7	forage	3.145	-51.05956441	236.6666667	5	236.1270811	0	n/a	n/a	n/a	n/a
357.0849756	1.8	engage	4.247	n/a	n/a	n/a	n/a	n/a	0	84	137.25	0
368.4340696	2.7	forage	9.952	36.21010848	343.3333333	5	181.5	1	n/a	n/a	n/a	n/a
385.5869382	2.7	forage	2.578	40.44937713	301.6666667	5	177.0244203	0	n/a	n/a	n/a	n/a
392.8489953	1.8	engage	4.102	n/a	n/a	n/a	n/a	n/a	0	67.5	108.5	0
405.9145335	2.7	forage	2.313	197.69272	408.3333333	5	42.53654243	1	n/a	n/a	n/a	n/a
417.1136973	2.7	forage	14.24	66.10287544	323.3333333	5	174.9974347	1	n/a	n/a	n/a	n/a
439.9786109	2.7	forage	2.927	-61.16214308	268.3333333	40	263.3725668	0	n/a	n/a	n/a	n/a
448.2613376	1.8	engage	2.654	n/a	n/a	n/a	n/a	n/a	0	200	308.25	0
458.1272468	2.7	forage	4.131	-91.46226213	201.6666667	40	236.5	0	n/a	n/a	n/a	n/a
466.3432657	1.8	engage	1.428	n/a	n/a	n/a	n/a	n/a	0	371.95	16.35	1
476.2425125	2.7	forage	13.303	143.6729507	290	5	50.53410291	1	n/a	n/a	n/a	n/a
499.3119955	2.7	forage	4.9	41.76239458	238.3333333	20	141.5929782	0	n/a	n/a	n/a	n/a
507.5734405	1.8	engage	1.924	n/a	n/a	n/a	n/a	n/a	0	152.6	47	1
519.1725799	2.7	forage	5.893	84.61226632	276.6666667	5	114.494115	1	n/a	n/a	n/a	n/a
531.1215669	2.7	forage	10.394	51.72635515	275	40	143.9378301	0	n/a	n/a	n/a	n/a
545.8372373	1.8	engage	2.526	n/a	n/a	n/a	n/a	n/a	0	187.6	75.6	1
562.2358593	2.7	forage	2.59	172.685596	378.3333333	20	66.37264222	1	n/a	n/a	n/a	n/a
570.818617	2.7	forage	9.911	25.21080932	296.6666667	40	198.5402897	0	n/a	n/a	n/a	n/a
589.2339353	1.8	engage	2.793	n/a	n/a	n/a	n/a	n/a	0	69	144.3	0
602.4206402	2.7	forage	10.801	129.9158409	250	5	51.46999648	1	n/a	n/a	n/a	n/a
621.5480628	2.7	forage	2.358	-138.4194055	170	40	267.0212514	0	n/a	n/a	n/a	n/a
626.9976173	1.8	engage	2.845	n/a	n/a	n/a	n/a	n/a	0	269.5	102.9	1
639.2492904	2.7	forage	4.403	-69.18375333	305	5	286	0	n/a	n/a	n/a	n/a
648.1127527	1.8	engage	3.218	n/a	n/a	n/a	n/a	n/a	0	213.2	22.8	1
659.6146391	2.7	forage	26.718	-46.59123284	343.3333333	20	274.5648358	1	n/a	n/a	n/a	n/a
692.4925822	2.7	forage	4.342	-102.3253592	281.6666667	20	288.8317489	0	n/a	n/a	n/a	n/a
699.9254495	1.8	engage	2.702	n/a	n/a	n/a	n/a	n/a	0	356.2	204.05	1
710.3078658	2.7	forage	2.343	219.5906745	445	40	36.65089784	1	n/a	n/a	n/a	n/a
721.1237199	2.7	forage	3.246	-56.93602434	293.3333333	40	277.8350687	0	n/a	n/a	n/a	n/a
727.423312	1.8	engage	3.276	n/a	n/a	n/a	n/a	n/a	0	122.5	420.75	0
737.4058609	2.7	forage	12.773	-19.84029811	248.3333333	5	194.3463357	0	n/a	n/a	n/a	n/a
754.7545762	1.8	engage	1.521	n/a	n/a	n/a	n/a	n/a	0	314.5	171.6	1
766.3081554	2.7	forage	4.052	-36.54324564	346.6666667	40	253.7195564	0	n/a	n/a	n/a	n/a
775.7196208	1.8	engage	1.844	n/a	n/a	n/a	n/a	n/a	0	367.5	229.1	1
787.7186115	2.7	forage	4.325	56.65281257	293.3333333	40	136.3272974	1	n/a	n/a	n/a	n/a
802.950746	2.7	forage	8.787	-29.06832487	265	40	206.7915346	0	n/a	n/a	n/a	n/a
816.1664996	1.8	engage	1.771	n/a	n/a	n/a	n/a	n/a	0	93	273	0
824.8491335	2.7	forage	3.33	-63.12572138	225	20	241.892938	0	n/a	n/a	n/a	n/a
835.3984042	1.8	engage	10.027	n/a	n/a	n/a	n/a	n/a	0	85.5	163.3	0
854.6634586	2.7	forage	3.476	-55.41823349	288.3333333	40	258.1757708	0	n/a	n/a	n/a	n/a
862.6462916	1.8	engage	1.253	n/a	n/a	n/a	n/a	n/a	0	321.9	306	1
871.9295335	2.7	forage	3.584	77.31613266	276.6666667	20	95.93503848	1	n/a	n/a	n/a	n/a
883.5113258	2.7	forage	3.749	-10.36719984	235	40	167.0989135	0	n/a	n/a	n/a	n/a
892.377296	1.8	engage	5.697	n/a	n/a	n/a	n/a	n/a	0	81.6	100.65	1
904.8263772	2.7	forage	4.263	245.555289	480	20	20.58799859	1	n/a	n/a	n/a	n/a
916.17548	2.7	forage	4.491	-39.9632547	320	40	280.826719	0	n/a	n/a	n/a	n/a
924.9915219	1.8	engage	2.952	n/a	n/a	n/a	n/a	n/a	0	405.6	190	1
936.3572561	2.7	forage	5.397	146.3857972	268.3333333	20	54.30478849	1	n/a	n/a	n/a	n/a
951.2227624	2.7	forage	4.389	115.7435592	243.3333333	20	81.22327851	1	n/a	n/a	n/a	n/a
963.2051991	2.7	forage	3.503	-87.22788089	163.3333333	5	222.7985514	0	n/a	n/a	n/a	n/a
970.1546834	1.8	engage	2.543	n/a	n/a	n/a	n/a	n/a	0	235.2	376.2	0
980.5038999	2.7	forage	15.099	28.29283068	288.3333333	5	182.0054323	0	n/a	n/a	n/a	n/a
1001.102343	1.8	engage	2.667	n/a	n/a	n/a	n/a	n/a	0	142.4	248.2	0
1013.884755	2.7	forage	4.487	224.3366849	438.3333333	20	25.59501534	1	n/a	n/a	n/a	n/a
1024.933787	2.7	forage	4.462	-31.42249049	310	5	262.5210502	0	n/a	n/a	n/a	n/a
1033.766502	1.8	engage	2.604	n/a	n/a	n/a	n/a	n/a	0	270.3	444.6	0
1043.632391	2.7	forage	3.178	145.3034472	308.3333333	20	55	1	n/a	n/a	n/a	n/a
1053.014984	2.7	forage	3.644	-1.102231611	241.6666667	5	187.7032342	0	n/a	n/a	n/a	n/a
1063.080918	1.8	engage	19.45	n/a	n/a	n/a	n/a	n/a	0	142.2	112	0
1090.54538	2.7	forage	3.489	95.86482571	308.3333333	5	109.7302701	1	n/a	n/a	n/a	n/a
1101.194626	2.7	forage	3	-89.81874487	216.6666667	20	247.5497963	0	n/a	n/a	n/a	n/a
1107.594142	1.8	engage	1.784	n/a	n/a	n/a	n/a	n/a	0	237.15	414.05	0
1116.260134	2.7	forage	4.622	-91.6611153	283.3333333	20	288.8317489	0	n/a	n/a	n/a	n/a
1127.992644	1.8	engage	3.378	n/a	n/a	n/a	n/a	n/a	0	215.8	376.3	0
1139.508279	2.7	forage	2.551	177.2850024	348.3333333	5	38.15142598	1	n/a	n/a	n/a	n/a
1149.279041	2.7	forage	4.238	-22.85018862	238.3333333	5	211.3285298	0	n/a	n/a	n/a	n/a
1159.706793	1.8	engage	3.44	n/a	n/a	n/a	n/a	n/a	0	287.3	147.6	1
1172.039131	2.7	forage	9.252	-79.73435106	225	5	236.5	0	n/a	n/a	n/a	n/a
1188.704594	1.8	engage	1.587	n/a	n/a	n/a	n/a	n/a	0	380.55	61.95	1
1199.437118	2.7	forage	3.3	-137.3307295	163.3333333	40	258.5	0	n/a	n/a	n/a	n/a
1208.036456	1.8	engage	2.376	n/a	n/a	n/a	n/a	n/a	0	27.2	263.2	0
1221.41868	2.7	forage	17.649	-73.45721543	311.6666667	20	275.9685378	0	n/a	n/a	n/a	n/a
1243.150477	1.8	engage	3.363	n/a	n/a	n/a	n/a	n/a	0	140.25	42.4	1
1253.416298	2.7	forage	2.356	-48.18998877	226.6666667	20	222.3780494	0	n/a	n/a	n/a	n/a
1261.299068	1.8	engage	1.377	n/a	n/a	n/a	n/a	n/a	0	275	142.6	1
1271.701551	2.7	forage	14.032	183.6648844	313.3333333	40	25.60110155	1	n/a	n/a	n/a	n/a
1292.579929	2.7	forage	3.68	-20.19827809	211.6666667	20	194.3463357	0	n/a	n/a	n/a	n/a
