onset	duration	stage	RT	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.018728867	2.7	forage	3.101	12.2264088	368.3333333	5	231	1	n/a	n/a	n/a	n/a
16.09771925	2.7	forage	3.33	1.766901397	313.3333333	5	228.98823	0	n/a	n/a	n/a	n/a
23.91385575	1.8	engage	1.752	n/a	n/a	n/a	n/a	n/a	0	237.5	253	0
38.72934603	2.7	forage	4.235	-62.47256007	271.6666667	20	247.6778834	0	n/a	n/a	n/a	n/a
47.26200864	1.8	engage	3.262	n/a	n/a	n/a	n/a	n/a	0	184	146.4	1
59.0778006	2.7	forage	3.605	-9.818112771	221.6666667	20	176.5164982	0	n/a	n/a	n/a	n/a
67.01052343	1.8	engage	1.801	n/a	n/a	n/a	n/a	n/a	0	288.75	63.55	1
75.44313042	2.7	forage	4.457	-81.60431233	190	5	212.7106534	0	n/a	n/a	n/a	n/a
83.12598828	1.8	engage	3.086	n/a	n/a	n/a	n/a	n/a	0	272	288.6	1
93.5917737	2.7	forage	4.502	24.86782355	258.3333333	5	164.2779538	0	n/a	n/a	n/a	n/a
102.3411147	1.8	engage	3.248	n/a	n/a	n/a	n/a	n/a	0	117	184	0
116.2585845	2.7	forage	2.699	29.8315913	251.6666667	5	139.471933	0	n/a	n/a	n/a	n/a
123.4062541	1.8	engage	1.624	n/a	n/a	n/a	n/a	n/a	0	44.2	213.3	0
132.8388204	2.7	forage	4.677	-0.519006422	325	20	230.674111	1	n/a	n/a	n/a	n/a
144.121242	2.7	forage	5.754	78.7730245	380	5	169.2169156	0	n/a	n/a	n/a	n/a
153.1206512	1.8	engage	3.924	n/a	n/a	n/a	n/a	n/a	0	142.8	235.95	0
165.172903	2.7	forage	3.625	-132.6961705	193.3333333	20	272.4520899	0	n/a	n/a	n/a	n/a
174.2856504	1.8	engage	2.735	n/a	n/a	n/a	n/a	n/a	0	388.7	343.2	1
187.105046	2.7	forage	2.518	-87.33994098	211.6666667	40	250.3425381	0	n/a	n/a	n/a	n/a
194.7174108	1.8	engage	3.144	n/a	n/a	n/a	n/a	n/a	0	280.6	360	0
208.937473	2.7	forage	5.086	59.1121959	206.6666667	40	111.0830693	0	n/a	n/a	n/a	n/a
217.3822799	1.8	engage	1.646	n/a	n/a	n/a	n/a	n/a	0	124.5	196.9	0
225.7649249	2.7	forage	3.128	216.2473517	451.6666667	40	35.55703938	1	n/a	n/a	n/a	n/a
234.5476517	2.7	forage	4.53	8.996584679	328.3333333	40	233.8508375	0	n/a	n/a	n/a	n/a
245.4467912	1.8	engage	3.277	n/a	n/a	n/a	n/a	n/a	0	285.6	247.25	1
258.4650654	2.7	forage	3.645	186.255066	341.6666667	5	47.22541623	1	n/a	n/a	n/a	n/a
269.1782648	2.7	forage	4.691	-79.9032158	260	40	277.3927116	0	n/a	n/a	n/a	n/a
278.3110125	1.8	engage	2.671	n/a	n/a	n/a	n/a	n/a	0	32.25	344.25	0
289.7100518	2.7	forage	6.783	27.13556494	286.6666667	5	159.5	1	n/a	n/a	n/a	n/a
303.075642	2.7	forage	3.882	23.11303925	255	5	162.1394799	0	n/a	n/a	n/a	n/a
311.2250943	1.8	engage	2.988	n/a	n/a	n/a	n/a	n/a	0	163.4	251.2	0
320.9575769	2.7	forage	3.503	30.72764784	251.6666667	5	145.4339319	0	n/a	n/a	n/a	n/a
327.9071545	1.8	engage	4.289	n/a	n/a	n/a	n/a	n/a	0	151.2	144	1
342.2226912	2.7	forage	2.926	108.6302701	318.3333333	40	104.5	1	n/a	n/a	n/a	n/a
354.6908572	2.7	forage	2.524	-105.9400902	236.6666667	20	278.8232483	0	n/a	n/a	n/a	n/a
362.6377733	1.8	engage	1.911	n/a	n/a	n/a	n/a	n/a	0	270.4	36	1
375.8223474	2.7	forage	3.017	29.26383985	203.3333333	5	131.4721593	0	n/a	n/a	n/a	n/a
383.9528388	1.8	engage	1.676	n/a	n/a	n/a	n/a	n/a	0	124.8	94.4	1
395.5019119	2.7	forage	4.391	100.9668243	271.6666667	40	93.5	0	n/a	n/a	n/a	n/a
403.3513657	1.8	engage	2.053	n/a	n/a	n/a	n/a	n/a	0	34	12.3	0
414.8004362	2.7	forage	7.469	163.1180323	266.6666667	5	35.56450883	1	n/a	n/a	n/a	n/a
431.1535119	2.7	forage	3.974	-41.680784	196.6666667	40	208.3446255	0	n/a	n/a	n/a	n/a
439.5485181	1.8	engage	3.567	n/a	n/a	n/a	n/a	n/a	0	29.4	235.95	0
452.2641665	2.7	forage	2.637	-113.5598997	161.6666667	5	244.937981	0	n/a	n/a	n/a	n/a
459.0803554	1.8	engage	2.565	n/a	n/a	n/a	n/a	n/a	0	93.6	408	0
469.5814107	2.7	forage	4.112	163.3521671	435	5	82.07092199	1	n/a	n/a	n/a	n/a
482.5631844	2.7	forage	2.988	-17.17077444	318.3333333	5	245.5869926	0	n/a	n/a	n/a	n/a
489.678071	1.8	engage	4.48	n/a	n/a	n/a	n/a	n/a	0	294.55	207	1
502.0269923	2.7	forage	2.601	200.0709907	411.6666667	20	40.60444646	1	n/a	n/a	n/a	n/a
510.4097143	2.7	forage	3.066	-31.9743809	308.3333333	5	256.1438056	0	n/a	n/a	n/a	n/a
517.8924932	1.8	engage	1.608	n/a	n/a	n/a	n/a	n/a	0	52	252.5	0
530.3774092	2.7	forage	5.852	147.8618698	290	5	63.6050752	0	n/a	n/a	n/a	n/a
540.5741561	1.8	engage	2.952	n/a	n/a	n/a	n/a	n/a	0	96.8	46.2	1
554.4589129	2.7	forage	4.218	219.8412236	433.3333333	5	26.39784216	1	n/a	n/a	n/a	n/a
566.2887036	2.7	forage	3.116	-26.35278574	300	5	253.4935365	0	n/a	n/a	n/a	n/a
575.70474	1.8	engage	3.651	n/a	n/a	n/a	n/a	n/a	0	227.5	257.15	1
590.4402795	2.7	forage	3.109	-124.6813842	163.3333333	40	239.348071	0	n/a	n/a	n/a	n/a
597.0197682	1.8	engage	4.242	n/a	n/a	n/a	n/a	n/a	0	150.5	272.8	0
612.1694853	2.7	forage	3.667	232.9149992	455	40	20.56254716	1	n/a	n/a	n/a	n/a
624.2711532	2.7	forage	8.046	4.881345673	321.6666667	20	238.0187868	0	n/a	n/a	n/a	n/a
635.3335156	1.8	engage	3.687	n/a	n/a	n/a	n/a	n/a	0	312.75	100.45	1
650.4189768	2.7	forage	3.203	178.2491139	433.3333333	20	63.0313113	1	n/a	n/a	n/a	n/a
660.9652453	2.7	forage	4.856	-35.86431937	310	5	257.1281123	0	n/a	n/a	n/a	n/a
672.1140161	1.8	engage	4.795	n/a	n/a	n/a	n/a	n/a	0	313.65	170	1
684.9963359	2.7	forage	4.625	6.054048254	221.6666667	20	159.5	0	n/a	n/a	n/a	n/a
694.0122934	1.8	engage	2.536	n/a	n/a	n/a	n/a	n/a	0	98.6	5.4	1
705.3280566	2.7	forage	2.812	198.8003554	406.6666667	20	49.5	1	n/a	n/a	n/a	n/a
718.8104053	2.7	forage	2.69	-24.61915564	308.3333333	20	256.5562849	0	n/a	n/a	n/a	n/a
724.8098702	1.8	engage	2.011	n/a	n/a	n/a	n/a	n/a	0	134.75	58.8	1
737.6755544	2.7	forage	4.321	-76.11375518	308.3333333	5	291.5	0	n/a	n/a	n/a	n/a
745.3916854	1.8	engage	1.67	n/a	n/a	n/a	n/a	n/a	0	445.2	42	1
755.6788491	2.7	forage	5.048	203.6786027	416.6666667	20	48.45261808	1	n/a	n/a	n/a	n/a
772.0255503	2.7	forage	3.397	34.93045454	336.6666667	20	212.7006941	0	n/a	n/a	n/a	n/a
781.5555477	1.8	engage	3.713	n/a	n/a	n/a	n/a	n/a	0	202.95	135.85	1
793.1380181	2.7	forage	4.362	179.2464598	380	20	51.20220311	1	n/a	n/a	n/a	n/a
