onset	duration	stage	RT	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.018471399	2.7	forage	4.234	241.4465235	468.3333333	20	20.30581963	1	n/a	n/a	n/a	n/a
17.71497304	2.7	forage	5.016	-23.63534698	323.3333333	40	266.6596751	0	n/a	n/a	n/a	n/a
27.98083662	1.8	engage	3.983	n/a	n/a	n/a	n/a	n/a	0	361.2	382.2	1
40.21318868	2.7	forage	4.383	-61.88610734	256.6666667	20	248.9546049	0	n/a	n/a	n/a	n/a
47.91259274	1.8	engage	4.059	n/a	n/a	n/a	n/a	n/a	0	329	268.75	1
62.56153755	2.7	forage	4.801	-193.7216874	116.6666667	5	272.0722549	0	n/a	n/a	n/a	n/a
72.76080566	1.8	engage	2.298	n/a	n/a	n/a	n/a	n/a	0	325.95	148.5	1
86.19302593	2.7	forage	4.971	-72.32908975	268.3333333	20	258.0274886	0	n/a	n/a	n/a	n/a
96.29227484	1.8	engage	6.056	n/a	n/a	n/a	n/a	n/a	0	175	379.75	0
113.4075514	2.7	forage	10.162	203.6786027	416.6666667	40	48.45261808	0	n/a	n/a	n/a	n/a
130.2563056	1.8	engage	2.171	n/a	n/a	n/a	n/a	n/a	0	17.55	78.75	0
141.5553935	2.7	forage	5.609	113.6731955	290	5	93.5	1	n/a	n/a	n/a	n/a
154.0878431	2.7	forage	4.765	-109.3809953	203.3333333	40	268.2833107	0	n/a	n/a	n/a	n/a
163.2371119	1.8	engage	2.365	n/a	n/a	n/a	n/a	n/a	0	295.8	44.1	1
173.9362805	2.7	forage	4.099	204.4695891	443.3333333	5	43.89210804	1	n/a	n/a	n/a	n/a
185.6353786	2.7	forage	4.216	-11.75441376	315	20	246.4169307	0	n/a	n/a	n/a	n/a
195.3347132	1.8	engage	4.029	n/a	n/a	n/a	n/a	n/a	0	235.95	148.8	1
208.1670284	2.7	forage	3.749	-85.37501635	258.3333333	20	277.8342387	0	n/a	n/a	n/a	n/a
216.0497372	1.8	engage	1.792	n/a	n/a	n/a	n/a	n/a	0	265.2	172.5	1
230.8819859	2.7	forage	3.243	-52.43842362	235	40	197.297319	0	n/a	n/a	n/a	n/a
237.6814785	1.8	engage	3.47	n/a	n/a	n/a	n/a	n/a	0	319.8	201.6	1
248.3639513	2.7	forage	4.742	-27.49765773	301.6666667	5	231.5319903	0	n/a	n/a	n/a	n/a
260.4296785	1.8	engage	3.98	n/a	n/a	n/a	n/a	n/a	0	326.25	223.85	1
276.6117869	2.7	forage	4.176	-128.6542427	231.6666667	40	286	0	n/a	n/a	n/a	n/a
