onset	duration	stage	RT	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.018108847	2.7	forage	7.937	35.18063478	283.3333333	5	167.3454052	1	n/a	n/a	n/a	n/a
20.76479417	2.7	forage	2.47	-51.90838824	253.3333333	20	236.2958352	0	n/a	n/a	n/a	n/a
27.48099679	1.8	engage	2.913	n/a	n/a	n/a	n/a	n/a	1	316.8	44.25	1
40.7819397	2.7	forage	2.877	-77.61518703	241.6666667	40	253.8197022	0	n/a	n/a	n/a	n/a
47.09610071	1.8	engage	1.498	n/a	n/a	n/a	n/a	n/a	1	161.7	133.4	1
57.43017649	2.7	forage	11.885	55.88257465	266.6666667	40	149.4079523	0	n/a	n/a	n/a	n/a
72.4775742	1.8	engage	4.532	n/a	n/a	n/a	n/a	n/a	1	88.8	214.6	0
87.87629737	2.7	forage	4.254	-43.3255185	278.3333333	40	209.1120416	0	n/a	n/a	n/a	n/a
97.4089971	1.8	engage	5.21	n/a	n/a	n/a	n/a	n/a	1	264	190.65	0
113.0410221	2.7	forage	3.265	172.1442365	340	20	32.28846637	1	n/a	n/a	n/a	n/a
122.6736473	2.7	forage	4.848	-61.02393072	223.3333333	40	232.3876566	0	n/a	n/a	n/a	n/a
132.9062832	1.8	engage	2.583	n/a	n/a	n/a	n/a	n/a	1	276.8	216.2	0
143.2554248	2.7	forage	11.187	227.0892946	341.6666667	20	15.14305115	1	n/a	n/a	n/a	n/a
163.8037747	2.7	forage	3.83	-18.0428181	265	40	236.5	0	n/a	n/a	n/a	n/a
172.0532513	1.8	engage	5.413	n/a	n/a	n/a	n/a	n/a	1	18	204.25	0
189.3518912	2.7	forage	6.299	206.4500059	405	20	45.81396811	1	n/a	n/a	n/a	n/a
202.1008684	2.7	forage	7.045	21.63372064	300	5	211.8607967	0	n/a	n/a	n/a	n/a
213.4000331	1.8	engage	2.666	n/a	n/a	n/a	n/a	n/a	1	280.8	96.9	1
225.0824622	2.7	forage	11.321	-104.1164764	210	20	243.6875409	0	n/a	n/a	n/a	n/a
243.7810351	1.8	engage	16.821	n/a	n/a	n/a	n/a	n/a	1	190	390.1	0
269.5147002	2.7	forage	2.901	91.62395252	205	20	51.40636789	1	n/a	n/a	n/a	n/a
