onset	duration	stage	RT	SearchEvidence	SearchValue	SearchCosts	OfferValue	Choice_isForage	ExcludeBlock	ExpValueLeft	ExpValueRight	Choice_isLeft
6.018310741	2.7	forage	5.13	198.1589424	408.3333333	40	43.89210804	1	n/a	n/a	n/a	n/a
17.81499554	2.7	forage	3.939	-50.1312325	278.3333333	40	262.6377949	0	n/a	n/a	n/a	n/a
25.89777813	1.8	engage	5.121	n/a	n/a	n/a	n/a	n/a	0	405.6	75.6	1
40.14663564	2.7	forage	3.249	186.8285348	323.3333333	5	25.32334893	1	n/a	n/a	n/a	n/a
51.9290821	2.7	forage	3.234	-73.27260031	215	40	245.8404004	0	n/a	n/a	n/a	n/a
60.66181864	1.8	engage	2.78	n/a	n/a	n/a	n/a	n/a	0	252	111.25	1
73.69402535	2.7	forage	3.98	8.248386231	250	20	167.5454203	1	n/a	n/a	n/a	n/a
85.02647978	2.7	forage	4.672	-45.65969183	223.3333333	40	202.1364116	0	n/a	n/a	n/a	n/a
94.1258555	1.8	engage	3.052	n/a	n/a	n/a	n/a	n/a	0	217	158	0
106.4082239	2.7	forage	4.002	244.2324045	471.6666667	40	20.30222323	0	n/a	n/a	n/a	n/a
116.8741623	1.8	engage	3.674	n/a	n/a	n/a	n/a	n/a	0	14.4	8.1	1
132.5395076	2.7	forage	3.201	25.66166859	236.6666667	20	126.5	0	n/a	n/a	n/a	n/a
139.0224294	1.8	engage	2.356	n/a	n/a	n/a	n/a	n/a	0	85.1	41	1
151.5214696	2.7	forage	4.753	-55.80970608	328.3333333	5	268.185378	0	n/a	n/a	n/a	n/a
161.7706803	1.8	engage	2.529	n/a	n/a	n/a	n/a	n/a	0	301.35	90.35	1
171.2365648	2.7	forage	3.251	16.85591436	338.3333333	5	212.6827121	0	n/a	n/a	n/a	n/a
178.002779	1.8	engage	5.232	n/a	n/a	n/a	n/a	n/a	0	63.75	178	0
192.018329	2.7	forage	5.848	241.7041916	458.3333333	40	20.56254716	1	n/a	n/a	n/a	n/a
203.9841379	2.7	forage	3.836	4.941322536	335	5	247.539837	0	n/a	n/a	n/a	n/a
214.0000612	1.8	engage	2.283	n/a	n/a	n/a	n/a	n/a	0	254.8	125.55	1
228.7822019	2.7	forage	5.42	213.6337106	385	40	20.56254716	1	n/a	n/a	n/a	n/a
241.7312464	2.7	forage	2.863	-45.10831782	248.3333333	40	242.3809416	0	n/a	n/a	n/a	n/a
248.8640374	1.8	engage	4.307	n/a	n/a	n/a	n/a	n/a	0	384.85	256.5	1
263.5296448	2.7	forage	3.528	-81.77435743	246.6666667	40	269.9913234	0	n/a	n/a	n/a	n/a
271.5788984	1.8	engage	2.952	n/a	n/a	n/a	n/a	n/a	0	182.45	336.55	0
285.8445232	2.7	forage	4.639	187.1101051	416.6666667	40	54.30478849	0	n/a	n/a	n/a	n/a
296.9103079	1.8	engage	4.42	n/a	n/a	n/a	n/a	n/a	0	78.5	21.45	1
309.3927281	2.7	forage	3.161	-120.7589306	173.3333333	5	253.3654494	0	n/a	n/a	n/a	n/a
317.0420916	1.8	engage	2.648	n/a	n/a	n/a	n/a	n/a	0	204.75	390.1	0
329.9744185	2.7	forage	6.86	89.41244404	328.3333333	40	130.7824808	1	n/a	n/a	n/a	n/a
343.8733488	2.7	forage	4.489	24.87876029	301.6666667	40	182.7523766	0	n/a	n/a	n/a	n/a
352.8727529	1.8	engage	2.194	n/a	n/a	n/a	n/a	n/a	0	190.35	253.8	0
363.1385191	2.7	forage	4.079	-89.35056754	181.6666667	20	212.3894673	0	n/a	n/a	n/a	n/a
373.7377684	1.8	engage	1.992	n/a	n/a	n/a	n/a	n/a	0	329.7	171	1
382.5870965	2.7	forage	2.984	-69.18391932	236.6666667	40	262.0330466	0	n/a	n/a	n/a	n/a
389.9698369	1.8	engage	2.345	n/a	n/a	n/a	n/a	n/a	0	191.1	119.6	1
400.8524251	2.7	forage	6.542	79.7348859	326.6666667	20	132	1	n/a	n/a	n/a	n/a
416.2886177	2.7	forage	4.5	58.70438274	291.6666667	5	151.880338	0	n/a	n/a	n/a	n/a
426.0170793	1.8	engage	1.931	n/a	n/a	n/a	n/a	n/a	0	246	134.1	1
437.9828822	2.7	forage	4.908	241.5189125	476.6666667	20	25.60110155	1	n/a	n/a	n/a	n/a
451.38181	2.7	forage	4.998	-3.31628523	336.6666667	40	255.8408782	0	n/a	n/a	n/a	n/a
460.8977867	1.8	engage	3.69	n/a	n/a	n/a	n/a	n/a	0	136.3	391	1
472.8968248	2.7	forage	4.178	140.4213822	266.6666667	40	60.11712188	1	n/a	n/a	n/a	n/a
486.4791011	2.7	forage	3.283	16.4689972	221.6666667	20	167.3512147	0	n/a	n/a	n/a	n/a
495.1451056	1.8	engage	3.818	n/a	n/a	n/a	n/a	n/a	0	40	158.1	0
508.1773986	2.7	forage	3.224	-122.2271096	176.6666667	5	248.9546049	0	n/a	n/a	n/a	n/a
518.0101086	1.8	engage	3.72	n/a	n/a	n/a	n/a	n/a	0	219.3	350.15	0
529.309198	2.7	forage	7.183	118.9160254	418.3333333	40	137.5	1	n/a	n/a	n/a	n/a
542.4248723	2.7	forage	3.426	-78.36543266	293.3333333	20	286.3217393	0	n/a	n/a	n/a	n/a
551.1574869	1.8	engage	2.951	n/a	n/a	n/a	n/a	n/a	0	193.45	219.3	1
563.3565218	2.7	forage	3.051	-91.57922807	283.3333333	40	283.1663146	0	n/a	n/a	n/a	n/a
570.5560875	1.8	engage	1.488	n/a	n/a	n/a	n/a	n/a	0	128.25	352.45	0
578.9553958	2.7	forage	4.143	-99.39765102	170	20	234.6259997	0	n/a	n/a	n/a	n/a
586.5214665	1.8	engage	2.101	n/a	n/a	n/a	n/a	n/a	0	248.6	176.3	1
596.7206978	2.7	forage	4.907	186.3040139	320	40	30.28610231	1	n/a	n/a	n/a	n/a
612.2194404	2.7	forage	3.608	-94.87507838	233.3333333	5	274.6846235	0	n/a	n/a	n/a	n/a
619.4356656	1.8	engage	1.912	n/a	n/a	n/a	n/a	n/a	0	155	70.8	1
632.5346401	2.7	forage	4.387	173.1104321	278.3333333	40	25.59501534	1	n/a	n/a	n/a	n/a
644.217438	2.7	forage	2.882	-125.9155945	161.6666667	20	259.9097882	0	n/a	n/a	n/a	n/a
652.6998008	1.8	engage	2.304	n/a	n/a	n/a	n/a	n/a	0	346.8	121.8	1
665.5153671	2.7	forage	4.567	-58.46146907	248.3333333	5	233.8500075	0	n/a	n/a	n/a	n/a
674.4314124	1.8	engage	8.98	n/a	n/a	n/a	n/a	n/a	0	307.45	128.1	1
691.196707	2.7	forage	5.831	-102.5115789	208.3333333	5	274.3047885	0	n/a	n/a	n/a	n/a
702.9625429	1.8	engage	3.623	n/a	n/a	n/a	n/a	n/a	0	110.45	335.4	0
718.8779369	2.7	forage	5.26	143.9770954	385	5	88	1	n/a	n/a	n/a	n/a
732.0436491	2.7	forage	2.679	-41.91078752	270	20	241.5689855	0	n/a	n/a	n/a	n/a
739.1598534	1.8	engage	3.284	n/a	n/a	n/a	n/a	n/a	0	335.8	157.85	1
753.4253454	2.7	forage	6.346	109.7363194	276.6666667	40	70.79648911	1	n/a	n/a	n/a	n/a
766.2076981	2.7	forage	3.708	-93.59024194	225	5	241.4065942	0	n/a	n/a	n/a	n/a
774.3238048	1.8	engage	3.239	n/a	n/a	n/a	n/a	n/a	0	167.2	37.4	1
787.7393992	2.7	forage	5.391	103.4918834	318.3333333	40	105.3490267	1	n/a	n/a	n/a	n/a
801.0549739	2.7	forage	3.283	-125.2850628	271.6666667	40	291.0020371	0	n/a	n/a	n/a	n/a
812.9874491	1.8	engage	2.191	n/a	n/a	n/a	n/a	n/a	0	80.6	376.3	0
828.4529565	2.7	forage	6.143	-94.92778868	196.6666667	20	255.1586691	0	n/a	n/a	n/a	n/a
839.0687974	1.8	engage	4.109	n/a	n/a	n/a	n/a	n/a	0	174.9	313.6	0
854.1509238	2.7	forage	4.611	62.18724578	311.6666667	5	148.5	1	n/a	n/a	n/a	n/a
865.9500347	2.7	forage	3.036	-46.37991214	231.6666667	20	222.092274	0	n/a	n/a	n/a	n/a
872.2996567	1.8	engage	2.289	n/a	n/a	n/a	n/a	n/a	0	86.4	223.6	0
882.448779	2.7	forage	2.951	-93.01173818	205	40	246.399502	0	n/a	n/a	n/a	n/a
888.4650218	1.8	engage	4.274	n/a	n/a	n/a	n/a	n/a	0	124.8	171.6	1
900.8474342	2.7	forage	4.051	185.6668612	328.3333333	5	25.32334893	1	n/a	n/a	n/a	n/a
912.5464559	2.7	forage	3.024	-45.81450296	256.6666667	40	236.5	0	n/a	n/a	n/a	n/a
920.8625612	1.8	engage	1.515	n/a	n/a	n/a	n/a	n/a	0	72	234.35	0
931.0950651	2.7	forage	5.332	-27.5098486	200	20	182.0054323	0	n/a	n/a	n/a	n/a
